Id	Img Id	Da	Dp	FWidth	FLength	ELength	EWidth	Volume	Area	Perimeter	CHull  Area	CHull Perimeter	Sphericity	Compactness	Roundness	Ellipse Ratio	Circularity	Solidity	Concavity	Convexity	Extent	hash	Transparency	Curvature	Surface Area	Filter0	Filter1	Filter2	Filter3	Filter4	Filter5	Filter6	L/W Ratio	W/L Aspect Ratio	CHull Surface Area	Ellipticity	Fiber Length	Fiber Width
 	 	µm	µm	µm	µm	µm	µm	µm³	µm²	µm	µm²	µm	 	 	 	 	 	 	 	 	 	 	 	 	µm²	 	 	 	 	 	 	 	 	 	µm²	 	µm	µm
671	575	30.324	36.517	30.399	34.766	32.040	28.846	14599.591	722.190	114.722	789.125	101.684	0.830	0.872	0.761	0.900	0.690	0.915	0.085	0.886	0.683	3.93254150106685696E18	0.375	0.000	2888.759	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.144	0.874	3156.501	1.111	34.946	20.666
646	539	32.998	35.077	30.396	37.256	36.237	30.152	18813.689	855.211	110.198	882.002	106.960	0.941	0.886	0.785	0.832	0.885	0.970	0.030	0.971	0.755	2.65129323689373133E18	0.320	0.000	3420.846	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.226	0.816	3528.006	1.202	0.000	0.000
411	414	30.171	32.413	30.281	32.338	30.680	29.769	14380.599	714.950	101.828	741.996	97.994	0.931	0.933	0.870	0.970	0.866	0.964	0.036	0.962	0.730	3.78820592092173414E18	0.352	0.000	2859.798	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.068	0.936	2967.984	1.031	0.000	0.000
545	478	31.526	34.053	30.182	34.226	33.277	29.876	16406.135	780.600	106.980	810.427	101.973	0.926	0.921	0.848	0.898	0.857	0.963	0.037	0.953	0.756	2.63553118794090291E18	0.309	0.000	3122.398	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.134	0.882	3241.709	1.114	0.000	0.000
524	475	30.532	36.102	30.154	35.617	34.110	27.515	14903.363	732.173	113.418	800.529	102.250	0.846	0.857	0.735	0.807	0.715	0.915	0.085	0.902	0.682	3.790814512394944E18	0.378	0.000	2928.691	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.181	0.847	3202.118	1.240	31.455	23.277
80	239	32.177	34.728	30.043	37.624	36.048	29.075	17443.320	813.162	109.102	839.644	105.814	0.927	0.855	0.731	0.807	0.858	0.968	0.032	0.970	0.719	3.79042686448030822E18	0.294	0.000	3252.646	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.252	0.799	3358.578	1.240	0.000	0.000
120	260	30.428	32.963	30.008	33.036	31.791	29.191	14750.361	727.153	103.557	762.136	99.217	0.923	0.921	0.848	0.918	0.852	0.954	0.046	0.958	0.733	2.63524970450454374E18	0.334	0.000	2908.613	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.101	0.908	3048.544	1.089	0.000	0.000
158	282	30.161	35.192	30.007	33.097	32.302	28.287	14366.085	714.468	110.558	769.765	99.393	0.857	0.911	0.830	0.876	0.735	0.928	0.072	0.899	0.719	3.64433757428002611E18	0.334	0.000	2857.874	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.103	0.907	3079.059	1.142	0.000	0.000
492	463	32.046	33.876	29.847	35.775	34.161	30.264	17231.661	806.570	106.426	829.579	103.960	0.946	0.896	0.802	0.886	0.895	0.972	0.028	0.977	0.755	2.63528488767047526E18	0.271	0.000	3226.281	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.199	0.834	3318.315	1.129	0.000	0.000
287	354	30.544	34.521	29.716	34.487	32.531	28.839	14920.447	732.732	108.451	782.514	101.006	0.885	0.886	0.784	0.887	0.783	0.936	0.064	0.931	0.715	3.78845332070142976E18	0.341	0.000	2930.929	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.161	0.862	3130.055	1.128	0.000	0.000
54	226	28.807	36.028	29.662	32.106	29.760	28.039	12517.316	651.776	113.186	719.957	96.599	0.800	0.897	0.805	0.942	0.639	0.905	0.095	0.853	0.684	3.66238714882151526E18	0.370	0.000	2607.104	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.082	0.924	2879.829	1.061	37.669	17.303
673	579	30.469	32.628	29.592	34.040	32.775	28.695	14810.245	729.120	102.505	753.445	100.035	0.934	0.895	0.801	0.876	0.872	0.968	0.032	0.976	0.724	3.95512608933323059E18	0.288	0.000	2916.480	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.150	0.869	3013.781	1.142	0.000	0.000
514	473	30.038	32.813	29.563	32.551	31.258	28.961	14190.630	708.639	103.084	745.501	98.127	0.915	0.923	0.852	0.927	0.838	0.951	0.049	0.952	0.736	2.63750157411351194E18	0.338	0.000	2834.557	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.101	0.908	2982.005	1.079	0.000	0.000
310	363	29.555	36.591	29.540	32.892	30.263	28.984	13517.094	686.035	114.956	754.777	98.782	0.808	0.899	0.807	0.958	0.652	0.909	0.091	0.859	0.706	2.65101291508215245E18	0.346	0.000	2744.141	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.113	0.898	3019.109	1.044	37.831	18.134
602	508	32.838	34.952	29.435	35.862	35.757	30.249	18541.180	846.933	109.804	874.148	106.688	0.940	0.916	0.838	0.846	0.883	0.969	0.031	0.972	0.802	2.63524922335076198E18	0.299	0.000	3387.732	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.218	0.821	3496.593	1.182	0.000	0.000
157	282	29.095	38.026	29.190	32.995	30.082	28.304	12895.495	664.838	119.461	751.604	98.796	0.765	0.882	0.778	0.941	0.585	0.885	0.115	0.827	0.690	2.77961132923045734E18	0.369	0.000	2659.354	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.130	0.885	3006.415	1.063	42.721	15.562
165	288	40.341	52.028	29.134	62.621	63.816	26.512	34375.630	1278.178	163.451	1391.916	151.043	0.775	0.644	0.415	0.415	0.601	0.918	0.082	0.924	0.701	3.64405555810391091E18	0.330	0.000	5112.711	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.149	0.465	5567.662	2.407	58.362	21.901
198	308	30.945	34.181	29.132	35.195	33.853	28.386	15516.124	752.107	107.382	790.022	101.370	0.905	0.879	0.773	0.838	0.820	0.952	0.048	0.944	0.734	3.78848786940154931E18	0.320	0.000	3008.428	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.208	0.828	3160.086	1.193	0.000	0.000
233	330	30.446	34.415	29.123	36.661	33.466	28.115	14776.609	728.016	108.119	780.422	101.493	0.885	0.830	0.690	0.840	0.783	0.933	0.067	0.939	0.682	2.65615809601826662E18	0.294	0.000	2912.062	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.259	0.794	3121.690	1.190	0.000	0.000
490	462	29.345	32.498	29.120	32.468	29.919	28.920	13231.565	676.340	102.096	710.086	96.220	0.903	0.904	0.817	0.967	0.815	0.952	0.048	0.942	0.715	2.63525411127730074E18	0.323	0.000	2705.359	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.115	0.897	2840.345	1.035	0.000	0.000
1	144	42.982	64.414	29.052	69.609	67.069	27.747	41577.870	1450.994	202.363	1626.931	164.520	0.667	0.617	0.381	0.414	0.445	0.892	0.108	0.813	0.718	2.79745847421375949E18	0.355	0.000	5803.976	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.396	0.417	6507.724	2.417	82.296	17.631
303	362	32.387	44.170	29.032	47.383	43.601	24.979	17787.269	823.816	138.765	950.285	118.843	0.733	0.684	0.467	0.573	0.538	0.867	0.133	0.856	0.599	2.63751045479728947E18	0.336	0.000	3295.264	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.632	0.613	3801.142	1.746	52.249	15.767
680	603	28.671	32.262	29.009	30.665	29.577	27.855	12340.507	645.624	101.355	685.670	93.718	0.889	0.935	0.874	0.942	0.790	0.942	0.058	0.925	0.726	3.78852704824261325E18	0.336	0.000	2582.495	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.057	0.946	2742.682	1.062	0.000	0.000
37	214	29.836	32.471	28.990	34.326	31.713	28.367	13906.217	699.139	102.010	732.958	98.404	0.919	0.869	0.755	0.894	0.844	0.954	0.046	0.965	0.703	2.63750152138066176E18	0.308	0.000	2796.555	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.184	0.845	2931.832	1.118	0.000	0.000
400	408	32.359	36.529	28.972	37.568	36.672	28.775	17741.489	822.402	114.760	864.431	106.898	0.886	0.861	0.742	0.785	0.785	0.951	0.049	0.931	0.756	3.79018182089656166E18	0.322	0.000	3289.608	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.297	0.771	3457.724	1.274	0.000	0.000
183	302	32.432	35.385	28.952	39.089	38.379	27.596	17860.982	826.091	111.167	859.368	107.193	0.917	0.830	0.688	0.719	0.840	0.961	0.039	0.964	0.730	3.91656401765785907E18	0.279	0.000	3304.363	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.350	0.741	3437.474	1.391	0.000	0.000
678	599	28.859	33.571	28.913	31.728	30.955	26.917	12584.272	654.098	105.467	705.587	95.776	0.860	0.910	0.827	0.870	0.739	0.927	0.073	0.908	0.713	2.63524976570782669E18	0.358	0.000	2616.392	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.097	0.911	2822.346	1.150	0.000	0.000
314	364	35.075	43.745	28.904	50.049	51.399	25.420	22594.654	966.261	137.430	1061.222	127.559	0.802	0.701	0.491	0.495	0.643	0.911	0.089	0.928	0.668	2.67328801364204851E18	0.337	0.000	3865.045	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.732	0.578	4244.886	2.022	46.197	20.916
415	417	29.944	37.077	28.843	35.350	33.123	27.210	14057.757	704.209	116.480	768.421	100.015	0.808	0.847	0.718	0.821	0.652	0.916	0.084	0.859	0.691	3.79074477084788992E18	0.338	0.000	2816.835	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.226	0.816	3073.682	1.217	38.509	18.287
184	302	29.255	32.030	28.828	30.979	29.878	28.709	13110.226	672.199	100.624	705.433	95.433	0.913	0.944	0.892	0.961	0.834	0.953	0.047	0.948	0.753	3.80647114563874662E18	0.349	0.000	2688.794	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.075	0.931	2821.732	1.041	0.000	0.000
142	269	27.781	36.521	28.767	30.830	28.151	27.673	11226.206	606.149	114.736	682.359	94.366	0.761	0.901	0.812	0.983	0.579	0.888	0.112	0.822	0.683	3.77719369469937459E18	0.371	0.000	2424.597	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.072	0.933	2729.435	1.017	41.319	14.670
620	522	28.565	32.593	28.720	30.952	29.513	27.729	12203.518	640.837	102.393	684.981	93.589	0.876	0.923	0.852	0.940	0.768	0.936	0.064	0.914	0.721	2.63751030136962048E18	0.375	0.000	2563.348	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.078	0.928	2739.922	1.064	0.000	0.000
379	399	28.596	34.689	28.712	31.685	29.336	27.920	12244.183	642.260	108.979	698.317	95.164	0.824	0.903	0.815	0.952	0.680	0.920	0.080	0.873	0.706	2.63525411936156365E18	0.348	0.000	2569.039	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.104	0.906	2793.269	1.051	33.497	19.174
642	536	31.185	33.536	28.697	36.543	35.465	27.624	15879.342	763.799	105.357	790.192	102.075	0.930	0.853	0.728	0.779	0.865	0.967	0.033	0.969	0.728	2.63553124914235238E18	0.315	0.000	3055.196	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.273	0.785	3160.768	1.284	0.000	0.000
405	410	33.056	41.183	28.584	45.862	43.155	26.424	18913.136	858.222	129.381	957.152	117.756	0.803	0.721	0.520	0.612	0.644	0.897	0.103	0.910	0.655	2.76360628822039962E18	0.326	0.000	3432.890	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.604	0.623	3828.609	1.633	43.201	19.866
368	392	29.673	33.505	28.509	32.271	31.273	28.231	13679.530	691.520	105.258	732.168	97.578	0.886	0.919	0.845	0.903	0.784	0.944	0.056	0.927	0.752	3.93257290695850701E18	0.332	0.000	2766.081	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.132	0.883	2928.673	1.108	0.000	0.000
325	370	31.386	36.124	28.504	36.078	35.359	27.952	16188.046	773.666	113.487	822.293	103.937	0.869	0.870	0.757	0.791	0.755	0.941	0.059	0.916	0.752	2.76194869911235994E18	0.340	0.000	3094.665	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.266	0.790	3289.170	1.265	0.000	0.000
326	370	28.599	33.835	28.362	32.381	31.179	26.485	12247.918	642.390	106.296	703.399	95.853	0.845	0.883	0.780	0.849	0.714	0.913	0.087	0.902	0.699	2.65355013174846106E18	0.367	0.000	2569.561	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.142	0.876	2813.594	1.177	28.665	22.410
601	508	28.731	30.838	28.323	30.614	29.840	27.700	12418.095	648.327	96.881	674.471	93.172	0.932	0.938	0.881	0.928	0.868	0.961	0.039	0.962	0.748	2.63525411102564608E18	0.319	0.000	2593.308	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.081	0.925	2697.886	1.077	0.000	0.000
645	538	27.959	33.619	28.303	30.379	28.309	27.679	11444.108	613.968	105.617	662.083	92.148	0.832	0.920	0.847	0.978	0.692	0.927	0.073	0.872	0.714	3.64409556025303654E18	0.358	0.000	2455.870	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.073	0.932	2648.332	1.023	31.481	19.503
114	255	30.468	37.874	28.283	38.080	35.733	26.514	14809.208	729.086	118.983	800.336	105.310	0.804	0.800	0.640	0.742	0.647	0.911	0.089	0.885	0.677	3.78620034095895603E18	0.311	0.000	2916.344	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.346	0.743	3201.345	1.348	39.683	18.373
152	278	29.030	32.760	28.132	33.618	31.794	26.812	12809.928	661.894	102.917	698.340	96.089	0.886	0.864	0.746	0.843	0.785	0.948	0.052	0.934	0.700	3.64430672030664499E18	0.322	0.000	2647.577	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.195	0.837	2793.361	1.186	0.000	0.000
404	410	27.925	32.355	28.116	31.112	28.664	27.357	11401.936	612.458	101.647	660.112	92.797	0.863	0.898	0.806	0.954	0.745	0.928	0.072	0.913	0.700	2.7794040036452137E18	0.370	0.000	2449.833	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.107	0.904	2640.448	1.048	0.000	0.000
469	451	33.058	39.035	28.097	40.805	40.320	27.156	18915.259	858.287	122.632	909.605	111.100	0.847	0.810	0.656	0.674	0.717	0.944	0.056	0.906	0.749	3.79046328511930266E18	0.295	0.000	3433.146	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.452	0.689	3638.419	1.485	35.412	24.237
641	535	28.354	35.091	28.065	34.970	31.195	25.925	11936.069	631.439	110.243	702.407	96.572	0.808	0.811	0.657	0.831	0.653	0.899	0.101	0.876	0.643	2.78166067381736499E18	0.376	0.000	2525.758	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.246	0.803	2809.629	1.203	35.774	17.651
26	200	28.151	32.942	27.996	32.065	29.195	27.252	11681.021	622.412	103.490	676.451	94.096	0.855	0.878	0.771	0.933	0.730	0.920	0.080	0.909	0.693	3.93260821803213414E18	0.343	0.000	2489.648	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.145	0.873	2705.805	1.071	0.000	0.000
253	339	28.346	30.070	27.951	30.691	28.570	28.177	11925.750	631.075	94.468	648.961	91.467	0.943	0.924	0.853	0.986	0.889	0.972	0.028	0.968	0.736	2.63528441632959949E18	0.284	0.000	2524.302	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.098	0.911	2595.842	1.014	0.000	0.000
352	381	32.692	39.502	27.882	41.923	39.636	27.150	18294.627	839.408	124.099	909.500	111.510	0.828	0.780	0.608	0.685	0.685	0.923	0.077	0.899	0.718	2.63524923098043443E18	0.336	0.000	3357.633	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.504	0.665	3637.998	1.460	38.709	21.685
199	308	29.371	32.169	27.693	32.406	31.192	27.663	13266.833	677.541	101.063	707.444	95.319	0.913	0.906	0.821	0.887	0.834	0.958	0.042	0.943	0.755	2.63525356126959923E18	0.272	0.000	2710.164	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.170	0.855	2829.777	1.128	0.000	0.000
206	314	27.649	28.856	27.452	29.044	27.708	27.589	11066.693	600.394	90.654	616.825	88.760	0.958	0.952	0.906	0.996	0.918	0.973	0.027	0.979	0.753	2.6352536301214336E18	0.295	0.000	2401.575	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.058	0.945	2467.301	1.004	0.000	0.000
279	350	27.402	30.640	27.397	30.060	28.216	26.683	10772.736	589.714	96.259	626.188	89.625	0.894	0.912	0.831	0.946	0.800	0.942	0.058	0.931	0.716	2.63549992178485504E18	0.330	0.000	2358.856	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.097	0.911	2504.751	1.057	0.000	0.000
340	374	27.564	33.881	27.394	31.697	28.798	26.565	10965.882	596.742	106.440	660.136	93.126	0.814	0.870	0.756	0.922	0.662	0.904	0.096	0.875	0.687	2.76138079842246554E18	0.366	0.000	2386.968	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.157	0.864	2640.543	1.084	33.813	17.648
526	475	29.285	32.413	27.327	33.377	31.598	27.306	13150.373	673.570	101.828	704.966	96.285	0.904	0.877	0.770	0.864	0.816	0.955	0.045	0.946	0.738	2.63528936530839398E18	0.338	0.000	2694.281	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.221	0.819	2819.864	1.157	0.000	0.000
318	365	28.617	31.426	27.265	31.474	30.608	26.831	12270.573	643.182	98.727	673.015	93.201	0.911	0.909	0.827	0.877	0.829	0.956	0.044	0.944	0.750	2.63528001719253248E18	0.328	0.000	2572.729	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.154	0.866	2692.060	1.141	0.000	0.000
212	316	28.384	30.702	27.262	30.845	29.692	27.184	11972.833	632.735	96.455	659.689	92.245	0.924	0.920	0.847	0.916	0.855	0.959	0.041	0.956	0.752	3.64405554859120077E18	0.314	0.000	2530.942	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.131	0.884	2638.756	1.092	0.000	0.000
360	388	28.632	31.941	27.241	32.929	32.114	25.933	12289.602	643.847	100.345	678.168	94.818	0.896	0.869	0.756	0.808	0.804	0.949	0.051	0.945	0.718	3.78845722709185587E18	0.295	0.000	2575.388	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.209	0.827	2712.673	1.238	0.000	0.000
96	247	26.965	32.479	27.230	29.749	27.229	26.776	10265.653	571.060	102.036	624.773	90.005	0.830	0.906	0.822	0.983	0.689	0.914	0.086	0.882	0.705	3.64437275019642368E18	0.355	0.000	2284.240	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.093	0.915	2499.092	1.017	30.634	18.641
68	234	30.420	36.842	27.219	36.198	34.590	26.831	14739.003	726.780	115.741	792.796	102.612	0.826	0.840	0.706	0.776	0.682	0.917	0.083	0.887	0.738	2.65104754877335398E18	0.347	0.000	2907.119	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.330	0.752	3171.184	1.289	36.089	20.139
321	367	27.849	34.146	27.165	33.627	31.792	24.514	11309.499	609.144	107.273	667.921	94.252	0.816	0.828	0.686	0.771	0.665	0.912	0.088	0.879	0.667	5.06723260575766016E18	0.367	0.000	2436.575	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.238	0.808	2671.684	1.297	33.929	17.953
241	335	28.148	32.647	27.146	30.960	29.672	26.824	11677.652	622.292	102.564	668.328	93.003	0.862	0.909	0.827	0.904	0.743	0.931	0.069	0.907	0.740	2.65576722810711501E18	0.366	0.000	2489.169	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.141	0.877	2673.313	1.106	0.000	0.000
356	384	26.808	30.435	27.144	29.355	27.400	26.322	10087.861	564.447	95.614	603.635	88.159	0.881	0.913	0.834	0.961	0.776	0.935	0.065	0.922	0.708	2.63528442490301491E18	0.372	0.000	2257.790	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.081	0.925	2414.540	1.041	0.000	0.000
107	251	28.580	31.108	27.123	32.217	30.692	26.658	12223.350	641.531	97.730	670.418	93.156	0.919	0.887	0.787	0.869	0.844	0.957	0.043	0.953	0.734	3.66207922518611405E18	0.328	0.000	2566.124	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.188	0.842	2681.671	1.151	0.000	0.000
130	263	28.911	36.562	27.041	34.571	32.911	25.634	12653.095	656.481	114.864	725.578	97.506	0.791	0.836	0.699	0.779	0.625	0.905	0.095	0.849	0.702	3.66013879102507213E18	0.332	0.000	2625.923	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.278	0.782	2902.312	1.284	39.222	16.738
244	336	39.457	47.333	27.009	58.548	58.581	27.201	32163.047	1222.725	148.701	1296.154	143.878	0.834	0.674	0.454	0.464	0.695	0.943	0.057	0.968	0.773	2.65559137604224922E18	0.233	0.000	4890.902	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.168	0.461	5184.615	2.154	46.677	26.195
446	440	29.733	33.858	26.851	35.853	33.864	26.192	13763.649	694.352	106.368	741.862	99.055	0.878	0.829	0.688	0.773	0.771	0.936	0.064	0.931	0.721	3.64630782059703706E18	0.346	0.000	2777.409	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.335	0.749	2967.449	1.293	0.000	0.000
320	367	27.100	29.525	26.773	29.028	28.069	26.185	10420.357	576.783	92.756	601.060	87.799	0.918	0.934	0.872	0.933	0.842	0.960	0.040	0.947	0.742	2.63553517475923866E18	0.283	0.000	2307.133	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.084	0.922	2404.239	1.072	0.000	0.000
604	510	26.351	29.274	26.752	28.243	26.952	25.870	9580.182	545.348	91.967	580.279	86.603	0.900	0.933	0.870	0.960	0.810	0.940	0.060	0.942	0.722	2.63524972168467149E18	0.357	0.000	2181.390	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.056	0.947	2321.114	1.042	0.000	0.000
291	356	30.925	35.605	26.720	39.516	38.781	25.255	15485.878	751.129	111.857	785.225	105.973	0.869	0.783	0.612	0.651	0.754	0.957	0.043	0.947	0.711	3.68241593841685146E18	0.295	0.000	3004.517	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.479	0.676	3140.900	1.536	0.000	0.000
586	500	31.386	37.275	26.685	42.704	39.749	25.085	16187.971	773.664	117.103	833.958	107.968	0.842	0.735	0.540	0.631	0.709	0.928	0.072	0.922	0.679	3.66210562230729421E18	0.333	0.000	3094.656	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.600	0.625	3335.833	1.585	33.577	23.041
123	261	26.460	28.926	26.660	28.658	26.852	26.115	9700.103	549.889	90.874	575.767	86.189	0.915	0.923	0.853	0.973	0.837	0.955	0.045	0.948	0.720	2.63725920899159142E18	0.304	0.000	2199.556	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.075	0.930	2303.069	1.028	0.000	0.000
280	351	27.745	33.046	26.653	31.116	29.604	26.102	11182.593	604.578	103.816	656.991	92.434	0.840	0.892	0.795	0.882	0.705	0.920	0.080	0.890	0.729	3.64631174752516762E18	0.336	0.000	2418.313	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.167	0.857	2627.965	1.134	29.778	20.303
588	500	28.556	34.918	26.645	33.049	31.955	25.648	12191.943	640.432	109.699	701.480	95.980	0.818	0.864	0.747	0.803	0.669	0.913	0.087	0.875	0.727	3.64405938922889779E18	0.380	0.000	2561.726	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.240	0.806	2805.921	1.246	34.320	18.661
544	478	27.850	30.841	26.623	30.871	30.038	25.949	11310.493	609.179	96.891	640.509	91.025	0.903	0.902	0.814	0.864	0.815	0.951	0.049	0.939	0.741	3.64634315220862874E18	0.308	0.000	2436.717	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.160	0.862	2562.037	1.158	0.000	0.000
530	476	26.212	33.429	26.616	30.472	27.340	25.355	9429.237	539.604	105.021	609.356	89.476	0.784	0.860	0.740	0.927	0.615	0.886	0.114	0.852	0.665	2.78412474806136269E18	0.383	0.000	2158.416	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.145	0.873	2437.425	1.078	36.017	14.982
406	411	26.651	30.499	26.508	28.834	27.943	25.529	9911.716	557.858	95.815	594.344	87.588	0.874	0.924	0.854	0.914	0.764	0.939	0.061	0.914	0.730	3.79074862007860378E18	0.357	0.000	2231.430	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.088	0.919	2377.375	1.095	0.000	0.000
551	480	26.705	28.655	26.436	28.364	27.162	26.303	9972.330	560.130	90.024	585.954	86.835	0.932	0.942	0.886	0.968	0.869	0.956	0.044	0.965	0.747	2.63524977429776282E18	0.326	0.000	2240.519	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.073	0.932	2343.815	1.033	0.000	0.000
292	357	31.870	36.289	26.393	42.214	40.735	25.044	16948.880	797.722	114.006	835.630	107.904	0.878	0.755	0.570	0.615	0.771	0.955	0.045	0.946	0.716	2.65587669835329382E18	0.312	0.000	3190.887	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.599	0.625	3342.519	1.627	0.000	0.000
568	492	26.679	29.290	26.337	29.501	27.683	25.801	9942.565	559.015	92.017	590.515	87.538	0.911	0.904	0.818	0.932	0.830	0.947	0.053	0.951	0.719	3.78845716806961459E18	0.326	0.000	2236.058	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.120	0.893	2362.061	1.073	0.000	0.000
616	520	32.753	35.696	26.200	41.047	41.248	26.234	18396.946	842.535	112.142	866.659	109.473	0.918	0.798	0.637	0.636	0.842	0.972	0.028	0.976	0.783	2.63525356002382438E18	0.304	0.000	3370.140	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.567	0.638	3466.636	1.572	0.000	0.000
189	304	27.915	31.987	26.079	31.685	30.259	26.012	11389.521	612.014	100.490	652.215	92.644	0.873	0.881	0.776	0.860	0.762	0.938	0.062	0.922	0.741	3.64405938829408922E18	0.344	0.000	2448.054	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.215	0.823	2608.858	1.163	0.000	0.000
268	346	28.616	31.435	26.075	34.010	32.971	24.860	12269.219	643.135	98.756	677.605	94.414	0.910	0.841	0.708	0.754	0.829	0.949	0.051	0.956	0.725	3.78845661816306739E18	0.313	0.000	2572.540	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.304	0.767	2710.419	1.326	0.000	0.000
370	395	26.786	29.097	25.998	29.205	28.228	25.489	10063.018	563.520	91.412	589.555	87.452	0.921	0.917	0.841	0.903	0.847	0.956	0.044	0.957	0.742	3.79046322809148518E18	0.357	0.000	2254.082	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.123	0.890	2358.221	1.107	0.000	0.000
590	501	27.537	29.315	25.925	30.471	29.468	25.747	10933.037	595.550	92.097	614.944	89.076	0.939	0.904	0.817	0.874	0.882	0.968	0.032	0.967	0.754	3.66210959932934042E18	0.317	0.000	2382.199	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.175	0.851	2459.774	1.145	0.000	0.000
48	221	27.197	29.775	25.925	30.490	29.102	25.522	10532.768	580.924	93.540	615.190	89.253	0.913	0.892	0.796	0.877	0.834	0.944	0.056	0.954	0.735	2.65330369511334144E18	0.327	0.000	2323.695	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.176	0.850	2460.760	1.140	0.000	0.000
