Id	Img Id	Da	Dp	FWidth	FLength	ELength	EWidth	Volume	Area	Perimeter	CHull  Area	CHull Perimeter	Sphericity	Compactness	Roundness	Ellipse Ratio	Circularity	Solidity	Concavity	Convexity	Extent	hash	Transparency	Curvature	Surface Area	Filter0	Filter1	Filter2	Filter3	Filter4	Filter5	Filter6	L/W Ratio	W/L Aspect Ratio	CHull Surface Area	Ellipticity
 	 	µm	µm	µm	µm	µm	µm	µm³	µm²	µm	µm²	µm	 	 	 	 	 	 	 	 	 	 	 	 	µm²	 	 	 	 	 	 	 	 	 	µm²	 
27	68	93.194	96.684	91.779	97.119	95.027	91.416	423801.801	6821.282	303.743	6908.098	295.862	0.964	0.960	0.921	0.962	0.929	0.987	0.013	0.974	0.765	3.6440554699348512E18	0.228	0.000	27285.127	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.058	0.945	27632.393	1.039
464	285	92.954	96.243	85.224	102.754	101.842	84.888	420534.318	6786.176	302.355	6866.598	296.624	0.966	0.905	0.818	0.834	0.933	0.988	0.012	0.981	0.775	2.6352496430303939E18	0.176	0.000	27144.702	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.206	0.829	27466.392	1.200
553	352	92.932	104.502	90.784	98.457	95.704	90.649	420241.739	6783.028	328.304	6978.507	299.355	0.889	0.944	0.891	0.947	0.791	0.972	0.028	0.912	0.759	3.6440593204907635E18	0.207	0.000	27132.111	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.085	0.922	27914.027	1.056
254	182	92.889	109.343	82.874	110.384	105.840	84.054	419656.483	6776.729	343.511	7491.447	318.958	0.850	0.842	0.708	0.794	0.722	0.905	0.095	0.929	0.741	2.6533031353910035E18	0.245	0.000	27106.915	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.332	0.751	29965.790	1.259
151	128	92.880	106.341	90.321	102.751	96.315	90.422	419526.433	6775.328	334.082	7037.506	302.388	0.873	0.904	0.817	0.939	0.763	0.963	0.037	0.905	0.730	3.7882460521374157E18	0.237	0.000	27101.312	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.138	0.879	28150.022	1.065
414	262	92.669	150.601	82.243	147.183	134.387	76.078	416681.066	6744.659	473.128	8634.578	367.914	0.615	0.630	0.396	0.566	0.379	0.781	0.219	0.778	0.557	5.0852266696120544E18	0.294	0.000	26978.636	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.790	0.559	34538.310	1.766
490	296	92.663	96.863	91.293	96.165	94.735	90.656	416601.171	6743.797	304.305	6850.975	294.268	0.957	0.964	0.929	0.957	0.915	0.984	0.016	0.967	0.768	2.6352535525074013E18	0.185	0.000	26975.187	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.053	0.949	27403.899	1.045
531	323	92.581	96.643	84.257	107.259	103.337	83.070	415497.255	6731.878	303.612	6836.649	297.979	0.958	0.863	0.745	0.804	0.918	0.985	0.015	0.981	0.745	2.635249703159703E18	0.190	0.000	26927.510	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.273	0.786	27346.596	1.244
508	304	92.574	101.206	90.343	100.313	98.070	87.642	415399.358	6730.821	317.947	6888.335	296.919	0.915	0.923	0.852	0.894	0.837	0.977	0.023	0.934	0.743	2.6352492221233658E18	0.222	0.000	26923.284	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.110	0.901	27553.340	1.119
164	133	92.435	110.605	81.868	110.957	108.820	80.196	413533.324	6710.649	347.475	7203.888	311.953	0.836	0.833	0.694	0.737	0.698	0.932	0.068	0.898	0.739	2.6352882635123722E18	0.239	0.000	26842.594	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.355	0.738	28815.551	1.357
28	69	92.429	107.547	90.599	103.418	97.377	88.076	413451.032	6709.758	337.869	6938.083	299.075	0.859	0.894	0.799	0.904	0.739	0.967	0.033	0.885	0.716	3.6621050615238298E18	0.224	0.000	26839.033	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.141	0.876	27752.331	1.106
237	176	92.299	101.365	88.910	101.190	96.351	89.544	411713.864	6690.951	318.448	7034.329	303.304	0.911	0.912	0.832	0.929	0.829	0.951	0.049	0.952	0.744	3.7881712079010298E18	0.181	0.000	26763.802	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.138	0.879	28137.315	1.076
