Id	Img Id	Da	Dp	FWidth	FLength	ELength	EWidth	Volume	Area	Perimeter	CHull  Area	CHull Perimeter	Sphericity	Compactness	Roundness	Ellipse Ratio	Circularity	Solidity	Concavity	Convexity	Extent	hash	Transparency	Curvature	Surface Area	Filter0	Filter1	Filter2	Filter3	Filter4	Filter5	Filter6	L/W Ratio	W/L Aspect Ratio	CHull Surface Area	Ellipticity	Fiber Length	Fiber Width
 	 	µm	µm	µm	µm	µm	µm	µm³	µm²	µm	µm²	µm	 	 	 	 	 	 	 	 	 	 	 	 	µm²	 	 	 	 	 	 	 	 	 	µm²	 	µm	µm
203	178	17.970	18.933	17.557	19.504	18.435	17.540	3038.150	253.608	59.481	261.872	58.512	0.949	0.921	0.849	0.951	0.901	0.968	0.032	0.984	0.741	2.63528504353140275E18	0.357	0.000	1014.434	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.111	0.900	1047.487	1.051	0.000	0.000
99	134	19.026	21.193	17.543	22.611	21.113	17.183	3606.372	284.318	66.581	301.530	63.129	0.898	0.841	0.708	0.814	0.806	0.943	0.057	0.948	0.717	2.65587675957555149E18	0.338	0.000	1137.272	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.289	0.776	1206.120	1.229	0.000	0.000
370	247	18.582	19.139	17.540	20.309	19.663	17.546	3359.429	271.186	60.126	274.988	59.745	0.971	0.915	0.837	0.892	0.943	0.986	0.014	0.994	0.761	2.63528992369009818E18	0.331	0.000	1084.745	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.158	0.864	1099.951	1.121	0.000	0.000
72	121	18.003	19.326	17.531	19.334	18.412	17.737	3055.307	254.562	60.714	266.216	58.812	0.932	0.931	0.867	0.963	0.868	0.956	0.044	0.969	0.751	3.77241371392966144E18	0.326	0.000	1018.249	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.103	0.907	1064.863	1.038	0.000	0.000
261	206	18.272	19.100	17.507	20.107	18.759	17.867	3194.194	262.220	60.004	267.947	59.249	0.957	0.909	0.826	0.952	0.915	0.979	0.021	0.987	0.745	2.63528999239253555E18	0.363	0.000	1048.878	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.149	0.871	1071.786	1.050	0.000	0.000
208	182	17.852	19.611	17.498	20.073	18.936	16.850	2979.068	250.310	61.611	267.920	59.001	0.910	0.889	0.791	0.890	0.829	0.934	0.066	0.958	0.713	2.77969105458268928E18	0.352	0.000	1001.239	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.147	0.872	1071.681	1.124	0.000	0.000
678	348	17.458	21.604	17.490	20.737	17.600	17.455	2786.141	239.383	67.870	268.398	59.518	0.808	0.842	0.709	0.992	0.653	0.892	0.108	0.877	0.660	2.63550481712508877E18	0.396	0.000	957.531	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.186	0.843	1073.591	1.008	20.756	11.533
304	220	17.811	20.224	17.479	19.669	18.622	17.131	2958.405	249.151	63.536	271.222	59.462	0.881	0.906	0.820	0.920	0.776	0.919	0.081	0.936	0.725	2.76163706399040205E18	0.350	0.000	996.604	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.125	0.889	1084.887	1.087	0.000	0.000
591	324	17.147	20.488	17.478	19.143	17.224	17.216	2639.578	230.912	64.366	259.758	58.294	0.837	0.896	0.802	1.000	0.700	0.889	0.111	0.906	0.690	2.79573073007627366E18	0.422	0.000	923.649	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.095	0.913	1039.031	1.000	0.000	0.000
716	372	17.584	18.957	17.475	19.032	17.807	17.430	2846.571	242.832	59.554	256.578	57.915	0.928	0.924	0.854	0.979	0.860	0.946	0.054	0.972	0.730	3.78845778760429875E18	0.376	0.000	971.327	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.089	0.918	1026.314	1.022	0.000	0.000
491	287	18.015	18.553	17.449	19.571	18.912	17.159	3061.227	254.891	58.284	258.702	57.978	0.971	0.920	0.847	0.907	0.943	0.985	0.015	0.995	0.746	2.63782766538099456E18	0.334	0.000	1019.564	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.122	0.892	1034.807	1.102	0.000	0.000
362	244	17.541	18.722	17.441	18.831	17.828	17.284	2825.854	241.652	58.818	251.099	57.372	0.937	0.931	0.868	0.970	0.878	0.962	0.038	0.975	0.736	2.63528999227509504E18	0.341	0.000	966.608	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.080	0.926	1004.394	1.031	0.000	0.000
512	295	18.546	20.306	17.427	21.661	20.278	17.021	3340.094	270.145	63.794	283.617	61.296	0.913	0.856	0.733	0.839	0.834	0.952	0.048	0.961	0.716	3.64409122379991347E18	0.367	0.000	1080.579	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.243	0.805	1134.468	1.191	0.000	0.000
489	286	17.696	18.398	17.414	18.894	18.018	17.384	2901.707	245.957	57.799	252.153	57.103	0.962	0.937	0.877	0.965	0.925	0.975	0.025	0.988	0.748	2.63553573324137574E18	0.321	0.000	983.830	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.085	0.922	1008.610	1.037	0.000	0.000
693	356	17.956	19.288	17.396	20.321	19.382	16.657	3031.246	253.224	60.595	264.164	58.809	0.931	0.884	0.781	0.859	0.867	0.959	0.041	0.971	0.716	3.790749179519168E18	0.344	0.000	1012.896	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.168	0.856	1056.655	1.164	0.000	0.000
650	339	17.542	18.872	17.391	19.088	18.247	16.864	2826.622	241.696	59.289	253.287	57.366	0.930	0.919	0.845	0.924	0.864	0.954	0.046	0.968	0.728	3.80654262373056051E18	0.317	0.000	966.784	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.098	0.911	1013.146	1.082	0.000	0.000
557	309	18.893	21.744	17.367	21.964	20.781	17.344	3531.036	280.345	68.310	301.417	63.435	0.869	0.860	0.740	0.835	0.755	0.930	0.070	0.929	0.735	2.63528056923218637E18	0.388	0.000	1121.379	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.265	0.791	1205.668	1.198	0.000	0.000
249	199	17.284	21.131	17.363	19.404	17.691	17.082	2703.719	234.638	66.386	261.983	58.590	0.818	0.891	0.793	0.966	0.669	0.896	0.104	0.883	0.696	2.67328856370016614E18	0.408	0.000	938.552	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.117	0.895	1047.932	1.036	17.976	13.053
330	230	17.395	21.313	17.351	19.718	18.351	16.675	2755.864	237.645	66.956	265.740	59.169	0.816	0.882	0.778	0.909	0.666	0.894	0.106	0.884	0.695	3.80882954887544832E18	0.367	0.000	950.581	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.136	0.880	1062.959	1.101	18.712	12.700
37	108	19.679	21.131	17.342	24.902	23.359	16.576	3990.149	304.147	66.384	313.657	65.267	0.931	0.790	0.625	0.710	0.867	0.970	0.030	0.983	0.704	2.6375413113211735E18	0.335	0.000	1216.588	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.436	0.696	1254.628	1.409	0.000	0.000
800	623	17.608	19.014	17.286	19.469	18.572	16.781	2858.444	243.507	59.735	253.786	57.837	0.926	0.904	0.818	0.904	0.858	0.959	0.041	0.968	0.724	2.63525418956012698E18	0.374	0.000	974.026	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.126	0.888	1015.143	1.107	0.000	0.000
185	174	16.978	18.689	17.267	19.458	17.221	16.872	2562.376	226.388	58.713	240.479	56.504	0.908	0.873	0.761	0.980	0.825	0.941	0.059	0.962	0.674	2.63525040044237926E18	0.343	0.000	905.550	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.127	0.887	961.917	1.021	0.000	0.000
558	309	17.366	19.047	17.260	19.492	18.215	16.613	2742.150	236.856	59.839	252.282	57.467	0.912	0.891	0.794	0.912	0.831	0.939	0.061	0.960	0.704	2.78166137846519706E18	0.375	0.000	947.425	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.129	0.885	1009.127	1.096	0.000	0.000
602	329	17.353	21.636	17.259	19.421	18.779	16.251	2736.192	236.513	67.972	262.206	58.347	0.802	0.894	0.798	0.865	0.643	0.902	0.098	0.858	0.706	2.63584358790721485E18	0.386	0.000	946.052	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.125	0.889	1048.826	1.156	21.394	11.055
432	265	16.543	19.152	17.231	18.923	17.393	15.857	2370.442	214.937	60.169	237.854	56.442	0.864	0.874	0.764	0.912	0.746	0.904	0.096	0.938	0.659	3.93288915414571366E18	0.366	0.000	859.746	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.098	0.911	951.415	1.097	0.000	0.000
392	254	17.758	18.817	17.213	19.803	18.632	16.917	2931.988	247.666	59.116	257.204	57.980	0.944	0.897	0.804	0.908	0.891	0.963	0.037	0.981	0.727	2.6352888919393152E18	0.340	0.000	990.662	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.150	0.869	1028.817	1.101	0.000	0.000
771	461	17.201	18.171	17.196	18.586	17.480	16.953	2664.996	232.392	57.086	241.292	55.833	0.947	0.926	0.857	0.970	0.896	0.963	0.037	0.978	0.727	2.63560555224467814E18	0.341	0.000	929.570	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.081	0.925	965.168	1.031	0.000	0.000
435	267	18.145	19.642	17.186	21.887	19.764	16.727	3127.948	258.581	61.707	270.312	60.170	0.924	0.829	0.687	0.846	0.853	0.957	0.043	0.975	0.687	2.63557091762814464E18	0.349	0.000	1034.325	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.274	0.785	1081.246	1.182	0.000	0.000
468	279	17.229	18.386	17.179	18.651	17.855	16.644	2677.909	233.142	57.760	244.351	56.446	0.937	0.924	0.853	0.932	0.878	0.954	0.046	0.977	0.728	3.80879882268128E18	0.324	0.000	932.570	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.086	0.921	977.403	1.073	0.000	0.000
244	198	17.138	18.788	17.160	18.986	17.756	16.603	2635.787	230.691	59.025	244.119	56.687	0.912	0.903	0.815	0.935	0.832	0.945	0.055	0.960	0.708	2.63778856398192128E18	0.342	0.000	922.765	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.106	0.904	976.477	1.069	0.000	0.000
753	412	17.370	22.851	17.147	21.278	19.980	15.340	2744.295	236.980	71.788	275.258	60.451	0.760	0.816	0.666	0.768	0.578	0.861	0.139	0.842	0.649	2.93871505874290637E18	0.383	0.000	947.919	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.241	0.806	1101.032	1.302	24.611	9.629
588	321	17.709	19.914	17.136	20.923	18.589	17.001	2907.926	246.309	62.562	265.894	59.394	0.889	0.846	0.716	0.915	0.791	0.926	0.074	0.949	0.687	2.65330390882549299E18	0.389	0.000	985.235	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.221	0.819	1063.574	1.093	0.000	0.000
64	119	17.544	19.872	17.108	20.242	18.987	16.334	2827.480	241.745	62.431	261.883	58.727	0.883	0.867	0.751	0.860	0.779	0.923	0.077	0.941	0.698	2.63751030244366234E18	0.395	0.000	966.979	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.183	0.845	1047.534	1.162	0.000	0.000
343	233	16.893	19.379	17.035	19.259	17.383	16.523	2524.260	224.137	60.880	245.132	57.077	0.872	0.877	0.769	0.950	0.760	0.914	0.086	0.938	0.683	3.79074965949641114E18	0.402	0.000	896.548	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.131	0.885	980.528	1.052	0.000	0.000
175	172	16.815	22.261	17.033	20.280	18.070	15.778	2489.246	222.059	69.936	256.201	58.337	0.755	0.829	0.687	0.873	0.571	0.867	0.133	0.834	0.643	3.66069722403034675E18	0.384	0.000	888.238	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.191	0.840	1024.804	1.145	24.465	9.077
646	338	16.585	19.171	17.020	18.743	16.965	16.317	2388.740	216.041	60.228	239.898	56.251	0.865	0.885	0.783	0.962	0.748	0.901	0.099	0.934	0.677	2.77972135893030912E18	0.388	0.000	864.165	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.101	0.908	959.591	1.040	0.000	0.000
84	128	17.583	18.583	17.015	19.420	18.594	16.636	2846.355	242.819	58.379	251.440	57.014	0.946	0.905	0.820	0.895	0.895	0.966	0.034	0.977	0.735	2.63754179235564288E18	0.346	0.000	971.278	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.141	0.876	1005.761	1.118	0.000	0.000
679	349	17.381	19.519	16.947	20.530	18.410	16.467	2749.291	237.267	61.319	256.395	57.955	0.890	0.847	0.717	0.895	0.793	0.925	0.075	0.945	0.682	2.78166137942149888E18	0.367	0.000	949.069	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.211	0.826	1025.581	1.118	0.000	0.000
86	128	16.959	19.854	16.943	19.664	17.515	16.522	2553.684	225.875	62.374	249.654	57.542	0.854	0.862	0.744	0.943	0.730	0.905	0.095	0.923	0.678	3.80879883021185792E18	0.379	0.000	903.501	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.161	0.862	998.616	1.060	0.000	0.000
329	230	17.216	19.223	16.926	19.467	18.112	16.423	2671.618	232.777	60.392	249.047	57.451	0.896	0.884	0.782	0.907	0.802	0.935	0.065	0.951	0.706	3.78824613067616614E18	0.360	0.000	931.109	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.150	0.869	996.188	1.103	0.000	0.000
159	169	17.000	19.263	16.880	19.265	17.549	16.520	2572.472	226.982	60.517	244.125	56.707	0.883	0.882	0.779	0.941	0.779	0.930	0.070	0.937	0.698	3.80679324365848115E18	0.373	0.000	907.927	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.141	0.876	976.500	1.062	0.000	0.000
768	460	17.326	18.684	16.844	19.374	18.266	16.540	2723.357	235.773	58.699	245.840	56.868	0.927	0.894	0.800	0.906	0.860	0.959	0.041	0.969	0.722	2.6558420724825088E18	0.382	0.000	943.091	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.150	0.869	983.359	1.104	0.000	0.000
530	301	17.658	19.560	16.843	20.303	18.847	16.560	2882.700	244.882	61.450	261.857	58.491	0.903	0.870	0.756	0.879	0.815	0.935	0.065	0.952	0.716	3.79102679761337549E18	0.351	0.000	979.529	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.205	0.830	1047.428	1.138	0.000	0.000
583	319	16.474	20.317	16.713	19.173	17.096	16.008	2341.143	213.162	63.828	243.009	56.901	0.811	0.859	0.738	0.936	0.657	0.877	0.123	0.891	0.665	3.64434692887193088E18	0.386	1.143	852.647	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.147	0.872	972.035	1.068	18.910	11.272
718	372	16.658	18.121	16.712	18.208	17.364	16.079	2420.274	217.938	56.930	231.802	54.904	0.919	0.915	0.837	0.926	0.845	0.940	0.060	0.964	0.716	2.63553628193861581E18	0.394	0.000	871.754	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.090	0.918	927.208	1.080	0.000	0.000
371	247	16.272	19.555	16.708	17.862	16.745	15.936	2256.053	207.965	61.433	231.823	54.897	0.832	0.911	0.830	0.952	0.692	0.897	0.103	0.894	0.697	2.65552534346838323E18	0.401	0.000	831.860	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.069	0.935	927.294	1.051	0.000	0.000
47	115	17.228	20.232	16.696	20.061	18.402	16.203	2677.268	233.105	63.562	254.435	57.717	0.852	0.859	0.737	0.880	0.725	0.916	0.084	0.908	0.696	3.7929305323210624E18	0.346	0.000	932.421	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.202	0.832	1017.739	1.136	0.000	0.000
476	282	17.169	21.228	16.695	19.704	18.333	16.086	2649.870	231.512	66.688	256.517	58.084	0.809	0.871	0.759	0.877	0.654	0.903	0.097	0.871	0.704	2.6355758053030528E18	0.343	0.000	926.049	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.180	0.847	1026.066	1.140	20.943	11.055
665	341	16.719	19.178	16.610	18.413	17.647	15.929	2446.999	219.540	60.248	237.777	55.787	0.872	0.908	0.824	0.903	0.760	0.923	0.077	0.926	0.718	3.64437826589526374E18	0.388	0.000	878.159	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.109	0.902	951.107	1.108	0.000	0.000
91	129	16.839	20.306	16.603	20.387	18.161	15.726	2499.855	222.690	63.792	250.375	57.843	0.829	0.826	0.682	0.866	0.688	0.889	0.111	0.907	0.658	3.66204466801615514E18	0.397	0.000	890.760	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.228	0.814	1001.500	1.155	16.327	13.640
67	121	16.846	18.194	16.501	19.477	17.521	16.283	2503.198	222.888	57.157	233.969	55.709	0.926	0.865	0.748	0.929	0.857	0.953	0.047	0.975	0.694	3.79045889891597875E18	0.349	0.000	891.554	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.180	0.847	935.878	1.076	0.000	0.000
302	220	16.639	18.434	16.495	19.238	18.169	15.355	2412.124	217.449	57.911	231.923	55.366	0.903	0.865	0.748	0.845	0.815	0.938	0.062	0.956	0.685	3.79103504408897075E18	0.392	0.000	869.796	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.166	0.857	927.691	1.183	0.000	0.000
610	329	18.796	21.902	16.474	24.491	21.846	16.378	3477.112	277.483	68.806	298.105	64.204	0.858	0.767	0.589	0.750	0.737	0.931	0.069	0.933	0.688	2.79770050419699558E18	0.364	0.000	1109.933	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.487	0.673	1192.420	1.334	0.000	0.000
520	299	16.283	18.312	16.461	18.027	16.879	15.821	2260.594	208.244	57.529	225.137	53.960	0.889	0.903	0.816	0.937	0.791	0.925	0.075	0.938	0.702	3.64635244665473434E18	0.408	0.000	832.976	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.095	0.913	900.546	1.067	0.000	0.000
344	233	16.432	21.010	16.445	18.994	18.067	15.206	2323.242	212.074	66.004	243.680	56.779	0.782	0.865	0.748	0.842	0.612	0.870	0.130	0.860	0.679	5.08806734637143962E18	0.389	0.629	848.295	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.155	0.866	974.719	1.188	21.501	9.864
65	120	17.261	19.151	16.441	19.313	18.402	16.380	2692.594	233.994	60.166	251.094	57.722	0.901	0.894	0.799	0.890	0.812	0.932	0.068	0.959	0.737	2.65587718813302374E18	0.393	0.000	935.976	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.175	0.851	1004.378	1.123	0.000	0.000
11	90	16.645	18.177	16.422	18.425	17.019	16.328	2414.532	217.594	57.103	230.123	54.716	0.916	0.903	0.816	0.959	0.839	0.946	0.054	0.958	0.719	2.65130321115449702E18	0.379	0.000	870.374	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.122	0.891	920.490	1.042	0.000	0.000
313	223	16.979	20.020	16.403	19.770	17.774	16.300	2563.139	226.433	62.895	248.634	57.304	0.848	0.859	0.738	0.917	0.719	0.911	0.089	0.911	0.698	2.6352894435933143E18	0.416	0.000	905.730	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.205	0.830	994.537	1.090	0.000	0.000
51	115	18.366	22.357	16.326	22.436	21.691	15.806	3243.749	264.925	70.235	292.854	62.995	0.822	0.819	0.670	0.729	0.675	0.905	0.095	0.897	0.723	2.65358970571399936E18	0.374	0.000	1059.698	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.374	0.728	1171.415	1.372	18.831	14.069
46	113	17.008	19.113	16.226	20.384	18.717	15.499	2576.013	227.190	60.045	242.738	56.868	0.890	0.834	0.696	0.828	0.792	0.936	0.064	0.947	0.687	3.64437730301544858E18	0.364	0.000	908.760	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.256	0.796	970.950	1.208	0.000	0.000
462	277	17.275	18.314	16.212	19.692	18.939	15.760	2699.404	234.388	57.536	241.395	56.523	0.943	0.877	0.770	0.832	0.890	0.971	0.029	0.982	0.734	3.80908023752867379E18	0.350	0.000	937.553	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.215	0.823	965.580	1.202	0.000	0.000
547	306	16.795	19.427	16.184	19.708	18.571	15.255	2480.501	221.539	61.033	245.535	57.095	0.865	0.852	0.726	0.821	0.747	0.902	0.098	0.935	0.695	3.77272597536646246E18	0.358	0.000	886.156	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.218	0.821	982.141	1.217	0.000	0.000
393	254	16.338	17.650	16.178	17.595	16.953	15.773	2283.497	209.648	55.450	222.211	53.756	0.926	0.929	0.862	0.930	0.857	0.943	0.057	0.969	0.737	2.65587340010815437E18	0.375	0.000	838.593	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.088	0.919	888.843	1.075	0.000	0.000
581	318	16.860	18.639	16.175	18.651	17.474	16.282	2509.406	223.257	58.556	237.630	55.560	0.905	0.904	0.817	0.932	0.818	0.940	0.060	0.949	0.740	3.7910306460403625E18	0.360	0.000	893.027	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.153	0.867	950.520	1.073	0.000	0.000
14	92	16.498	20.557	16.166	20.863	18.633	14.624	2351.405	213.784	64.582	239.542	57.195	0.803	0.791	0.625	0.785	0.644	0.892	0.108	0.886	0.634	2.65133778564149504E18	0.388	0.000	855.137	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.291	0.775	958.168	1.274	19.989	10.695
621	332	16.550	18.568	16.162	18.898	17.225	15.990	2373.718	215.135	58.334	230.939	55.011	0.891	0.876	0.767	0.928	0.794	0.932	0.068	0.943	0.704	2.7642011338142505E18	0.362	0.000	860.538	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.169	0.855	923.756	1.077	0.000	0.000
519	299	17.828	19.258	16.133	21.360	20.661	15.405	2967.041	249.636	60.502	260.985	59.052	0.926	0.835	0.697	0.746	0.857	0.957	0.043	0.976	0.724	2.63528999254169498E18	0.348	0.000	998.542	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.324	0.755	1043.941	1.341	0.000	0.000
96	132	15.710	19.304	16.125	18.754	17.017	14.674	2030.100	193.837	60.647	221.491	54.167	0.814	0.838	0.702	0.862	0.662	0.875	0.125	0.893	0.641	2.78425959305808282E18	0.419	0.000	775.346	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.163	0.860	885.962	1.160	16.981	11.415
725	375	15.688	20.776	16.068	19.119	16.611	15.085	2021.480	193.288	65.269	226.465	54.859	0.755	0.821	0.673	0.908	0.570	0.853	0.147	0.841	0.629	3.80932267019360256E18	0.409	0.643	773.150	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.190	0.840	905.861	1.101	22.393	8.631
505	291	19.651	23.433	16.065	27.549	25.864	15.026	3973.312	303.291	73.618	328.381	69.543	0.839	0.713	0.509	0.581	0.703	0.924	0.076	0.945	0.685	2.63524970544199936E18	0.364	0.000	1213.163	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.715	0.583	1313.526	1.721	0.000	0.000
407	259	15.839	17.621	16.004	17.490	16.257	15.490	2080.495	197.031	55.359	212.715	52.959	0.899	0.906	0.820	0.953	0.808	0.926	0.074	0.957	0.704	3.93289018601186867E18	0.395	0.000	788.125	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.093	0.915	850.858	1.049	0.000	0.000
497	289	16.333	18.246	15.989	18.393	17.158	15.612	2281.181	209.506	57.320	223.936	54.346	0.895	0.888	0.788	0.910	0.801	0.936	0.064	0.948	0.712	2.65136918280870195E18	0.365	0.000	838.026	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.150	0.869	895.744	1.099	0.000	0.000
777	483	16.250	18.164	15.942	18.062	17.032	15.525	2246.759	207.394	57.065	219.773	53.697	0.895	0.900	0.809	0.912	0.800	0.944	0.056	0.941	0.720	3.6601403827454889E18	0.375	0.000	829.574	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.133	0.883	879.092	1.097	0.000	0.000
675	347	15.729	18.658	15.933	18.281	16.088	15.446	2037.621	194.315	58.615	217.999	53.639	0.843	0.860	0.740	0.960	0.711	0.891	0.109	0.915	0.667	2.63553627548329472E18	0.370	0.000	777.260	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.147	0.872	871.995	1.042	0.000	0.000
253	201	16.188	17.830	15.918	17.640	16.737	15.711	2221.010	205.806	56.015	218.336	53.421	0.908	0.918	0.842	0.939	0.824	0.943	0.057	0.954	0.733	3.64441242712561254E18	0.405	0.000	823.224	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.108	0.902	873.344	1.065	0.000	0.000
540	305	16.416	17.542	15.915	18.446	17.473	15.460	2316.489	211.663	55.109	221.452	53.672	0.936	0.890	0.792	0.885	0.876	0.956	0.044	0.974	0.721	2.65330824779998362E18	0.347	0.000	846.651	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.159	0.863	885.807	1.130	0.000	0.000
713	368	17.407	18.471	15.914	19.831	19.176	15.831	2761.684	237.980	58.028	245.990	57.027	0.942	0.878	0.771	0.826	0.888	0.967	0.033	0.983	0.754	2.63528992380963533E18	0.342	0.000	951.919	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.246	0.802	983.959	1.211	0.000	0.000
671	345	15.880	16.492	15.902	16.779	16.138	15.592	2096.848	198.062	51.813	203.200	51.329	0.963	0.946	0.896	0.966	0.927	0.975	0.025	0.991	0.742	2.63557146752079872E18	0.347	0.000	792.250	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.055	0.948	812.799	1.035	0.000	0.000
483	285	16.316	17.523	15.868	17.965	16.630	16.095	2274.303	209.085	55.050	219.791	53.695	0.931	0.908	0.825	0.968	0.867	0.951	0.049	0.975	0.733	2.63528999227538995E18	0.369	0.000	836.340	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.132	0.883	879.164	1.033	0.000	0.000
728	377	16.904	17.980	15.863	18.934	18.041	15.843	2529.323	224.437	56.486	231.989	55.329	0.940	0.893	0.797	0.878	0.884	0.967	0.033	0.980	0.747	2.63528944265192602E18	0.359	0.000	897.746	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.194	0.838	927.956	1.139	0.000	0.000
750	406	16.399	18.424	15.824	18.206	17.364	15.630	2309.045	211.209	57.882	224.999	54.221	0.890	0.901	0.811	0.900	0.792	0.939	0.061	0.937	0.733	2.63557958378372659E18	0.374	0.000	844.836	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.151	0.869	899.996	1.111	0.000	0.000
287	215	15.841	18.770	15.809	18.813	16.256	15.501	2081.431	197.090	58.969	218.022	53.792	0.844	0.842	0.709	0.954	0.712	0.904	0.096	0.912	0.663	3.93718110639147418E18	0.368	0.000	788.362	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.190	0.840	872.090	1.049	0.000	0.000
738	388	16.082	17.261	15.808	17.816	17.095	15.162	2177.913	203.135	54.228	213.073	52.918	0.932	0.903	0.815	0.887	0.868	0.953	0.047	0.976	0.721	2.6352537083895721E18	0.349	0.000	812.539	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.127	0.887	852.290	1.127	0.000	0.000
756	415	16.456	19.280	15.796	19.375	17.843	15.169	2333.458	212.695	60.569	228.771	55.267	0.854	0.849	0.721	0.850	0.729	0.930	0.070	0.912	0.695	2.63553618946207693E18	0.368	0.000	850.780	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.227	0.815	915.086	1.176	0.000	0.000
214	183	16.451	19.901	15.771	19.226	17.216	15.843	2331.386	212.569	62.520	236.914	55.777	0.827	0.856	0.732	0.920	0.683	0.897	0.103	0.892	0.701	2.63525376660828109E18	0.376	0.000	850.277	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.219	0.820	947.657	1.087	0.000	0.000
