Id	Img Id	Da	Dp	FWidth	FLength	ELength	EWidth	Volume	Area	Perimeter	CHull  Area	CHull Perimeter	Sphericity	Compactness	Roundness	Ellipse Ratio	Circularity	Solidity	Concavity	Convexity	Extent	hash	Transparency	Curvature	Surface Area	Filter0	Filter1	Filter2	Filter3	Filter4	Filter5	Filter6	L/W Ratio	W/L Aspect Ratio	CHull Surface Area	Ellipticity
 	 	µm	µm	µm	µm	µm	µm	µm³	µm²	µm	µm²	µm	 	 	 	 	 	 	 	 	 	 	 	 	µm²	 	 	 	 	 	 	 	 	 	µm²	 
260	204	35.116	38.084	34.500	36.840	35.441	34.817	22672.379	968.476	119.645	1003.084	113.235	0.922	0.953	0.909	0.982	0.850	0.965	0.035	0.946	0.762	3.7882108697978003E18	0.324	0.000	3873.904	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.068	0.936	4012.334	1.018
144	177	33.264	40.720	29.624	39.909	38.538	28.826	19271.893	869.041	127.925	945.559	111.716	0.817	0.833	0.695	0.748	0.667	0.919	0.081	0.873	0.735	3.7887694978208384E18	0.348	0.000	3476.165	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.347	0.742	3782.236	1.337
149	178	31.454	39.932	28.079	40.672	38.018	26.551	16293.779	777.032	125.449	859.223	108.773	0.788	0.773	0.598	0.698	0.620	0.904	0.096	0.867	0.680	3.7724125444734842E18	0.377	0.000	3108.126	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.449	0.690	3436.892	1.432
46	153	31.187	32.187	29.663	33.557	32.867	29.655	15882.025	763.885	101.118	776.251	99.879	0.969	0.929	0.864	0.902	0.939	0.984	0.016	0.988	0.767	2.6532685093988131E18	0.270	0.000	3055.540	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.131	0.884	3105.002	1.108
12	143	30.897	31.944	28.643	33.559	33.512	28.481	15443.513	749.759	100.354	762.758	98.877	0.967	0.921	0.848	0.850	0.936	0.983	0.017	0.985	0.780	3.7862053682391802E18	0.244	0.000	2999.035	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.172	0.854	3051.031	1.177
150	178	30.862	41.158	30.784	35.812	32.193	29.679	15390.756	748.050	129.301	837.027	104.167	0.750	0.862	0.743	0.922	0.562	0.894	0.106	0.806	0.679	2.6512673984899872E18	0.381	0.000	2992.201	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.163	0.860	3348.108	1.085
58	158	29.617	30.171	29.427	30.488	29.697	29.523	13602.913	688.936	94.784	697.137	94.213	0.982	0.971	0.944	0.994	0.964	0.988	0.012	0.994	0.768	2.6355355947097318E18	0.247	0.000	2755.743	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.036	0.965	2788.547	1.006
32	151	27.460	28.098	27.145	28.437	27.834	27.073	10842.200	592.246	88.274	601.304	87.466	0.977	0.966	0.932	0.973	0.955	0.985	0.015	0.991	0.767	2.6352536301214301E18	0.257	0.000	2368.986	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.048	0.955	2405.215	1.028
296	224	25.895	28.350	25.644	28.270	27.101	24.798	9092.034	526.661	89.065	554.661	84.834	0.913	0.916	0.839	0.915	0.834	0.950	0.050	0.953	0.726	2.7636374963931245E18	0.369	0.000	2106.646	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.102	0.907	2218.643	1.093
10	142	24.844	25.641	24.526	25.838	25.470	24.225	8028.951	484.764	80.555	494.501	79.492	0.969	0.962	0.925	0.951	0.939	0.980	0.020	0.987	0.765	3.790497931427241E18	0.277	0.000	1939.054	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.053	0.949	1978.004	1.051
63	160	23.380	29.321	19.843	32.466	29.079	19.329	6692.016	429.334	92.113	469.650	82.985	0.797	0.720	0.519	0.665	0.636	0.914	0.086	0.901	0.666	3.6466635297890163E18	0.376	0.000	1717.337	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.636	0.611	1878.601	1.504
258	203	22.850	23.590	22.681	23.954	23.289	22.449	6247.158	410.090	74.111	417.983	73.289	0.969	0.954	0.910	0.964	0.938	0.981	0.019	0.989	0.755	2.6352497828918954E18	0.313	0.000	1640.360	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.056	0.947	1671.932	1.037
49	155	22.790	24.038	22.553	24.672	23.813	21.866	6197.362	407.908	75.517	421.236	73.889	0.948	0.924	0.853	0.918	0.899	0.968	0.032	0.978	0.733	2.6352497215690736E18	0.346	0.000	1631.631	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.094	0.914	1684.944	1.089
68	161	22.186	24.605	18.584	27.523	27.783	18.069	5717.558	386.573	77.297	404.448	75.028	0.902	0.806	0.650	0.650	0.813	0.956	0.044	0.971	0.756	2.637506058213055E18	0.326	0.000	1546.291	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.481	0.675	1617.793	1.538
244	200	21.760	23.780	18.994	27.984	26.829	17.962	5394.438	371.868	74.706	389.544	73.390	0.915	0.778	0.605	0.669	0.837	0.955	0.045	0.982	0.700	2.6535897152410282E18	0.323	0.000	1487.470	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.473	0.679	1558.177	1.494
8	141	21.378	24.230	21.457	23.504	21.786	21.091	5115.764	358.948	76.120	384.186	70.984	0.882	0.910	0.827	0.968	0.778	0.934	0.066	0.933	0.712	2.6352536311826253E18	0.392	0.000	1435.791	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.095	0.913	1536.745	1.033
75	163	18.045	20.811	17.416	21.459	20.349	16.167	3076.627	255.745	65.380	281.027	61.345	0.867	0.841	0.707	0.794	0.752	0.910	0.090	0.938	0.684	3.955197017769865E18	0.419	0.000	1022.981	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.232	0.812	1124.108	1.259
36	152	16.676	18.100	14.880	21.013	20.368	13.943	2428.140	218.410	56.862	226.769	56.156	0.921	0.794	0.630	0.685	0.849	0.963	0.037	0.988	0.699	2.6375808237952979E18	0.319	0.000	873.641	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.412	0.708	907.075	1.461
57	158	16.013	16.457	14.515	18.029	17.778	14.368	2149.831	201.385	51.700	203.483	51.514	0.973	0.888	0.789	0.808	0.947	0.990	0.010	0.996	0.770	2.6352850361347885E18	0.330	0.000	805.540	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.242	0.805	813.934	1.237
103	169	14.175	15.430	12.044	18.121	17.077	11.866	1491.231	157.805	48.473	164.134	47.773	0.919	0.782	0.612	0.695	0.844	0.961	0.039	0.986	0.723	2.6381085904841926E18	0.373	0.000	631.220	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.505	0.665	656.535	1.439
44	153	11.958	14.776	8.718	18.179	16.863	8.598	895.257	112.302	46.419	123.094	44.491	0.809	0.658	0.433	0.510	0.655	0.912	0.088	0.958	0.709	3.8087630876311514E18	0.425	0.308	449.210	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.085	0.480	492.377	1.961
182	185	10.922	11.339	10.274	12.629	11.818	10.054	682.187	93.690	35.622	94.913	35.564	0.963	0.865	0.748	0.851	0.928	0.987	0.013	0.998	0.722	3.4975277389106381E17	0.381	0.000	374.760	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.229	0.814	379.653	1.175
111	169	10.567	12.510	9.159	14.396	13.042	8.612	617.872	87.705	39.302	97.675	37.317	0.845	0.734	0.539	0.660	0.714	0.898	0.102	0.949	0.665	2.653875597041959E18	0.416	0.000	350.819	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.572	0.636	390.698	1.514
27	148	9.062	10.919	6.698	12.191	11.678	7.087	389.661	64.498	34.305	68.705	32.619	0.830	0.743	0.553	0.607	0.689	0.939	0.061	0.951	0.790	5152625670455311	0.430	0.000	257.994	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.820	0.549	274.819	1.648
43	153	7.766	8.366	7.240	9.324	8.076	7.434	245.268	47.372	26.283	49.468	25.953	0.928	0.833	0.694	0.921	0.862	0.958	0.042	0.987	0.702	14539114147849	0.414	0.000	189.486	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.288	0.776	197.873	1.086
199	188	7.138	7.460	7.053	7.807	7.326	6.846	190.418	40.016	23.436	40.864	23.366	0.957	0.914	0.836	0.935	0.915	0.979	0.021	0.997	0.727	1266692120577	0.406	0.000	160.062	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.107	0.903	163.456	1.070
152	178	7.102	7.719	6.387	9.255	8.193	6.197	187.577	39.617	24.251	40.833	24.096	0.920	0.767	0.589	0.756	0.847	0.970	0.030	0.994	0.670	80990816661504	0.407	0.000	158.466	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.449	0.690	163.332	1.322
34	152	6.524	7.218	5.691	8.347	7.885	5.406	145.420	33.433	22.677	35.500	22.516	0.904	0.782	0.611	0.686	0.817	0.942	0.058	0.993	0.704	10055136767489	0.440	0.000	133.731	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.467	0.682	142.000	1.459
16	145	3.399	4.384	3.366	4.915	3.795	3.117	20.570	9.076	13.773	11.328	13.076	0.775	0.692	0.478	0.821	0.601	0.801	0.199	0.949	0.549	59990481	0.433	0.000	36.305	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.460	0.685	45.311	1.217
