Id	Img Id	Da	Dp	FWidth	FLength	ELength	EWidth	Volume	Area	Perimeter	CHull  Area	CHull Perimeter	Sphericity	Compactness	Roundness	Ellipse Ratio	Circularity	Solidity	Concavity	Convexity	Extent	hash	Transparency	Curvature	Surface Area	Filter0	Filter1	Filter2	Filter3	Filter4	Filter5	Filter6	L/W Ratio	W/L Aspect Ratio	CHull Surface Area	Ellipticity
 	 	µm	µm	µm	µm	µm	µm	µm³	µm²	µm	µm²	µm	 	 	 	 	 	 	 	 	 	 	 	 	µm²	 	 	 	 	 	 	 	 	 	µm²	 
614	287	111.827	142.955	91.348	159.499	159.940	86.247	732223.986	9821.703	449.106	10902.888	409.158	0.782	0.701	0.492	0.539	0.612	0.901	0.099	0.911	0.674	2.6352535514335904E18	0.214	0.000	39286.811	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.746	0.573	43611.553	1.854
256	156	111.825	123.884	108.896	122.331	116.492	108.318	732179.495	9821.304	389.195	10227.698	363.934	0.903	0.914	0.836	0.930	0.815	0.960	0.040	0.935	0.737	3.7701919334996147E18	0.197	0.000	39285.216	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.123	0.890	40910.792	1.075
99	100	111.788	136.515	96.364	145.106	140.007	97.338	731455.454	9814.829	428.874	10890.906	397.167	0.819	0.770	0.593	0.695	0.671	0.901	0.099	0.926	0.702	2.7636062108968413E18	0.177	0.000	39259.315	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.506	0.664	43563.623	1.438
621	292	111.727	131.031	108.347	119.423	117.181	106.597	730249.827	9804.041	411.647	10110.850	358.322	0.853	0.936	0.875	0.910	0.727	0.970	0.030	0.870	0.758	5.0674436419090976E18	0.243	0.000	39216.164	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.102	0.907	40443.402	1.099
599	277	111.697	134.300	102.029	147.323	136.397	96.873	729655.542	9798.720	421.917	10631.511	392.946	0.832	0.758	0.575	0.710	0.692	0.922	0.078	0.931	0.652	2.6378315124253424E18	0.224	0.000	39194.882	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.444	0.693	42526.044	1.408
509	236	111.036	122.067	93.935	137.039	131.160	95.805	716783.467	9683.138	383.483	9924.753	370.367	0.910	0.810	0.657	0.730	0.827	0.976	0.024	0.966	0.752	3.6623563610186842E18	0.173	0.000	38732.551	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.459	0.685	39699.011	1.369
656	329	110.387	133.100	102.343	127.918	122.646	99.643	704298.243	9570.366	418.146	9928.731	359.097	0.829	0.863	0.745	0.812	0.688	0.964	0.036	0.859	0.731	2.7613537923197594E18	0.221	0.000	38281.463	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.250	0.800	39714.925	1.231
417	206	110.106	158.589	83.062	166.116	179.367	74.147	698926.735	9521.644	498.223	11290.628	420.174	0.694	0.663	0.439	0.413	0.482	0.843	0.157	0.843	0.690	2.6352496356314451E18	0.258	0.000	38086.575	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.000	0.500	45162.514	2.419
651	321	110.083	131.647	110.546	142.463	122.201	106.280	698485.996	9517.640	413.582	10717.959	387.088	0.836	0.773	0.597	0.870	0.699	0.888	0.112	0.936	0.604	2.6352491533870787E18	0.186	0.000	38070.560	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.289	0.776	42871.837	1.150
35	70	109.987	126.909	105.979	117.251	115.955	104.391	696665.143	9501.092	398.697	9779.258	352.376	0.867	0.938	0.880	0.900	0.751	0.972	0.028	0.884	0.765	3.644055469918336E18	0.221	0.000	38004.369	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.106	0.904	39117.031	1.111
454	216	109.926	141.883	99.264	126.488	124.486	97.177	695508.955	9490.577	445.738	9928.845	358.513	0.775	0.869	0.755	0.781	0.600	0.956	0.044	0.804	0.756	2.6352492222413306E18	0.256	0.000	37962.306	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.274	0.785	39715.379	1.281
