Id	Img Id	Da	Dp	FWidth	FLength	ELength	EWidth	Volume	Area	Perimeter	CHull  Area	CHull Perimeter	Sphericity	Compactness	Roundness	Ellipse Ratio	Circularity	Solidity	Concavity	Convexity	Extent	hash	Transparency	Curvature	Surface Area	Filter0	Filter1	Filter2	Filter3	Filter4	Filter5	Filter6	L/W Ratio	W/L Aspect Ratio	CHull Surface Area	Ellipticity	Fiber Length	Fiber Width
44	271	116.991	150.806	92.492	153.842	150.669	93.168	838411.946	10749.686	473.771	11453.394	403.476	0.776	0.760	0.578	0.618	0.602	0.939	0.061	0.852	0.755	3.7859237469286697E18	0.251	0.000	42998.742	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.663	0.601	45813.575	1.617	173.556	61.938
102	357	92.731	125.416	91.855	105.390	95.966	90.249	417514.390	6753.648	394.004	7199.148	306.332	0.739	0.880	0.774	0.940	0.547	0.938	0.062	0.777	0.698	3.78591886571140813E18	0.288	0.000	27014.591	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.147	0.872	28796.593	1.063	150.988	44.730
19	196	116.352	154.590	90.174	173.403	166.702	84.154	824744.490	10632.541	485.659	11784.346	424.246	0.753	0.671	0.450	0.505	0.566	0.902	0.098	0.874	0.680	2.63556698217494221E18	0.279	0.000	42530.164	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.923	0.520	47137.383	1.981	183.472	57.952
133	383	101.338	118.846	89.346	124.834	119.394	87.922	544901.606	8065.591	373.367	8538.043	341.345	0.853	0.812	0.659	0.736	0.727	0.945	0.055	0.914	0.723	2.63725026454989312E18	0.233	0.000	32262.363	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.397	0.716	34152.173	1.358	114.812	70.251
34	233	119.690	196.966	89.005	207.946	217.857	73.590	897774.879	11251.293	618.787	13862.683	491.663	0.608	0.576	0.331	0.338	0.369	0.812	0.188	0.795	0.608	5.06744425864136499E18	0.309	0.000	45005.172	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.336	0.428	55450.730	2.960	265.746	42.338
48	288	98.683	121.074	88.736	142.122	128.366	79.469	503188.451	7648.529	380.365	8560.242	355.064	0.815	0.694	0.482	0.619	0.664	0.893	0.107	0.933	0.606	3.78820640207547853E18	0.212	0.000	30594.116	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.602	0.624	34240.969	1.615	129.904	58.878
21	202	95.379	123.666	87.664	120.207	120.707	78.397	454320.830	7144.951	388.507	7856.956	329.166	0.771	0.793	0.630	0.649	0.595	0.909	0.091	0.847	0.678	3.8290208845171031E18	0.271	0.000	28579.803	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.371	0.729	31427.823	1.540	142.838	50.021
83	337	99.807	114.503	86.736	126.654	123.696	82.504	520570.564	7823.670	359.720	8275.237	339.782	0.872	0.788	0.621	0.667	0.760	0.945	0.055	0.945	0.712	2.65555116546734797E18	0.236	0.000	31294.681	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.460	0.685	33100.948	1.499	99.190	78.875
145	392	91.365	115.634	85.875	124.269	114.261	80.880	399341.352	6556.222	363.274	7395.234	329.547	0.790	0.735	0.541	0.708	0.624	0.887	0.113	0.907	0.614	3.78816632974092851E18	0.237	0.000	26224.887	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.447	0.691	29580.936	1.413	129.647	50.570
86	340	101.722	138.352	85.667	136.004	131.607	81.818	551118.803	8126.826	434.644	8683.705	357.194	0.735	0.748	0.559	0.622	0.541	0.936	0.064	0.822	0.698	3.66266919919123098E18	0.288	0.000	32507.304	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.588	0.630	34734.819	1.609	167.308	48.574
135	384	106.084	144.223	85.285	159.529	150.912	83.681	625099.111	8838.734	453.089	9789.593	400.795	0.736	0.665	0.442	0.555	0.541	0.903	0.097	0.885	0.650	2.77770683641031219E18	0.266	0.000	35354.935	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.871	0.535	39158.370	1.803	174.464	50.662
70	326	87.557	96.940	82.943	93.997	92.762	82.782	351453.748	6021.013	304.546	6186.844	281.468	0.903	0.931	0.868	0.892	0.816	0.973	0.027	0.924	0.772	3.78616961583609958E18	0.243	0.000	24084.054	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.133	0.882	24747.375	1.121	0.000	0.000
154	433	115.156	177.187	82.915	193.021	189.620	75.575	799570.961	10415.069	556.651	12302.281	453.592	0.650	0.597	0.356	0.399	0.422	0.847	0.153	0.815	0.651	4.09276253316512E18	0.297	0.000	41660.275	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.328	0.430	49209.125	2.509	232.264	44.841
46	283	82.514	102.315	81.486	108.871	95.348	78.333	294162.373	5347.477	321.432	6050.275	293.625	0.806	0.758	0.574	0.822	0.650	0.884	0.116	0.913	0.603	2.63753683565842995E18	0.262	0.000	21389.907	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.336	0.748	24201.099	1.217	110.967	48.190
25	212	93.870	133.330	81.324	133.964	130.465	71.016	433086.779	6920.552	418.870	7888.218	342.410	0.704	0.701	0.491	0.544	0.496	0.877	0.123	0.817	0.635	3.91430615106595328E18	0.303	0.000	27682.209	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.647	0.607	31552.874	1.837	166.540	41.555
141	389	108.726	141.234	81.294	160.033	163.661	75.752	672971.050	9284.426	443.700	10161.104	395.323	0.770	0.679	0.462	0.463	0.593	0.914	0.086	0.891	0.714	2.63528434636617933E18	0.255	0.000	37137.702	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.969	0.508	40644.415	2.160	163.575	56.759
143	391	92.814	110.934	80.658	118.358	122.286	74.394	418643.852	6765.823	348.511	7464.522	325.704	0.837	0.784	0.615	0.608	0.700	0.906	0.094	0.935	0.709	2.63725528338911846E18	0.207	0.000	27063.292	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.467	0.681	29858.088	1.644	112.769	59.997
95	351	104.818	125.855	79.887	146.900	144.020	76.888	602983.607	8629.013	395.386	8910.565	361.976	0.833	0.714	0.509	0.534	0.694	0.968	0.032	0.916	0.735	2.63524922210866125E18	0.269	0.000	34516.051	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.839	0.544	35642.259	1.873	129.303	66.735
91	345	83.226	105.509	79.817	93.954	87.226	80.459	301839.344	5440.115	331.466	5812.600	276.226	0.789	0.886	0.785	0.922	0.622	0.936	0.064	0.833	0.725	5.0694760891527424E18	0.324	0.000	21760.458	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.177	0.850	23250.401	1.084	118.080	46.071
17	185	87.971	95.990	79.721	104.227	103.490	75.353	356466.549	6078.130	301.562	6318.241	288.801	0.916	0.844	0.712	0.728	0.840	0.962	0.038	0.958	0.732	3.644055469918336E18	0.220	0.000	24312.520	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.307	0.765	25272.964	1.373	0.000	0.000
111	365	78.167	89.837	78.013	88.872	85.324	73.765	250072.298	4798.821	282.231	5110.055	260.593	0.870	0.880	0.774	0.865	0.757	0.939	0.061	0.923	0.692	2.76363754685843251E18	0.235	0.000	19195.283	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.139	0.878	20440.221	1.157	76.955	62.359
105	360	93.491	142.710	77.738	162.384	150.983	68.029	427871.923	6864.886	448.335	8623.893	381.707	0.655	0.576	0.331	0.451	0.429	0.796	0.204	0.851	0.544	2.76392280123615334E18	0.268	0.000	27459.545	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.089	0.479	34495.573	2.219	185.960	36.916
134	383	87.788	112.560	77.710	117.322	111.263	72.591	354244.128	6052.841	353.619	6537.697	305.074	0.780	0.748	0.560	0.652	0.608	0.926	0.074	0.863	0.664	3.77015626057499955E18	0.267	0.000	24211.364	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.510	0.662	26150.787	1.533	127.971	47.299
58	301	71.117	113.040	77.612	97.771	96.377	78.006	188328.132	3972.229	355.125	5266.263	278.487	0.629	0.727	0.529	0.809	0.396	0.754	0.246	0.784	0.523	2.63528880561806643E18	0.247	0.000	15888.914	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.260	0.794	21065.053	1.236	149.940	26.492
124	374	99.873	146.220	76.239	166.554	173.712	64.630	521607.663	7834.057	459.363	9809.663	397.335	0.683	0.600	0.360	0.372	0.467	0.799	0.201	0.865	0.617	2.63729426449338931E18	0.320	0.000	31336.229	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.185	0.458	39238.650	2.688	186.311	42.048
23	207	82.603	96.728	76.159	107.856	102.379	69.607	295108.113	5358.932	303.879	5810.496	287.087	0.854	0.766	0.587	0.680	0.729	0.922	0.078	0.945	0.652	2.6352536988429993E18	0.197	0.000	21435.728	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.416	0.706	23241.986	1.471	92.784	57.757
120	372	82.375	91.128	75.660	92.132	90.598	74.937	292677.742	5329.469	286.287	5479.046	265.102	0.904	0.894	0.799	0.827	0.817	0.973	0.027	0.926	0.765	2.63524922212336998E18	0.234	0.000	21317.877	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.218	0.821	21916.183	1.209	0.000	0.000
53	297	87.286	135.455	75.426	163.664	158.744	68.681	348198.756	5983.780	425.544	8159.678	391.566	0.644	0.533	0.284	0.433	0.415	0.733	0.267	0.920	0.485	2.77736330762896384E18	0.242	0.000	23935.119	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.170	0.461	32638.714	2.311	177.944	33.627
130	380	81.410	94.306	74.714	89.514	87.729	76.544	282510.039	5205.312	296.271	5418.741	266.394	0.863	0.909	0.827	0.873	0.745	0.961	0.039	0.899	0.778	2.77936874823599923E18	0.242	0.000	20821.247	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.198	0.835	21674.963	1.146	85.035	61.214
11	170	107.314	146.996	74.194	171.021	168.513	72.154	647094.288	9044.874	461.802	9604.535	407.940	0.730	0.627	0.394	0.428	0.533	0.942	0.058	0.883	0.713	3.79074470305138534E18	0.236	0.000	36179.494	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.305	0.434	38418.140	2.335	179.139	50.491
59	305	103.856	151.279	73.755	184.562	187.716	62.427	586538.398	8471.399	475.258	10100.530	426.693	0.687	0.563	0.317	0.333	0.471	0.839	0.161	0.898	0.622	3.79071336696999373E18	0.251	0.000	33885.594	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.502	0.400	40402.118	3.007	192.297	44.054
16	183	84.362	104.167	73.566	123.169	112.979	65.928	314373.396	5589.694	327.251	6214.255	303.780	0.810	0.685	0.469	0.584	0.656	0.899	0.101	0.928	0.617	2.79766092056744499E18	0.232	0.000	22358.775	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.674	0.597	24857.020	1.714	112.462	49.703
119	371	71.966	94.610	71.943	87.415	80.935	69.798	195152.069	4067.613	297.225	4640.872	254.639	0.761	0.823	0.678	0.862	0.579	0.876	0.124	0.857	0.647	3.81101473986522112E18	0.246	0.000	16270.451	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.215	0.823	18563.487	1.160	110.527	36.802
49	288	78.055	101.203	71.376	107.359	102.364	65.814	248997.004	4785.054	317.938	5645.821	288.336	0.771	0.727	0.529	0.643	0.595	0.848	0.152	0.907	0.624	2.63556700058220237E18	0.240	0.000	19140.217	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.504	0.665	22583.285	1.555	116.581	41.045
61	310	72.259	118.088	71.369	112.947	108.888	66.947	197546.093	4100.811	370.985	5731.339	301.300	0.612	0.640	0.409	0.615	0.374	0.716	0.284	0.812	0.509	2.63529375368676608E18	0.349	0.000	16403.245	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.583	0.632	22925.356	1.626	158.393	25.890
38	252	80.971	102.869	71.279	112.493	113.599	62.004	277959.050	5149.258	323.172	5789.172	297.832	0.787	0.720	0.518	0.546	0.620	0.889	0.111	0.922	0.642	2.78161669210621286E18	0.238	0.000	20597.033	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.578	0.634	23156.689	1.832	115.580	44.552
132	383	82.623	96.258	71.111	100.917	98.921	69.351	295321.615	5361.516	302.402	5566.799	273.115	0.858	0.819	0.670	0.701	0.737	0.963	0.037	0.903	0.747	3.78820200268229581E18	0.256	0.000	21446.066	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.419	0.705	22267.194	1.426	89.212	60.098
76	333	83.897	105.809	70.809	109.563	105.733	68.859	309203.684	5528.244	332.410	5923.931	291.005	0.793	0.766	0.586	0.651	0.629	0.933	0.067	0.875	0.713	5.08996666542818714E18	0.272	0.000	22112.977	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.547	0.646	23695.726	1.536	117.589	47.013
152	415	91.493	122.195	70.092	130.820	133.868	64.508	401018.583	6574.567	383.887	7410.639	332.882	0.749	0.699	0.489	0.482	0.561	0.887	0.113	0.867	0.717	3.93461357338906726E18	0.307	0.000	26298.268	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.866	0.536	29642.558	2.075	145.282	45.254
41	267	97.636	133.947	69.570	160.374	155.365	67.327	487343.425	7487.110	420.806	8455.865	386.653	0.729	0.609	0.371	0.433	0.531	0.885	0.115	0.919	0.671	2.65362538076902912E18	0.240	0.000	29948.439	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.305	0.434	33823.460	2.308	163.238	45.866
57	300	77.368	101.232	69.087	94.458	90.496	67.127	242484.210	4701.247	318.030	5047.082	260.800	0.764	0.819	0.671	0.742	0.584	0.931	0.069	0.820	0.720	2.65298653617413888E18	0.287	0.000	18804.990	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.367	0.731	20188.326	1.348	117.662	39.956
3	147	80.671	91.088	68.830	95.229	96.084	68.532	274880.876	5111.171	286.161	5331.189	268.212	0.886	0.847	0.718	0.713	0.784	0.959	0.041	0.937	0.780	2.77937369712647834E18	0.265	0.000	20444.686	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.384	0.723	21324.757	1.402	0.000	0.000
47	283	89.279	117.772	68.696	147.047	132.099	63.676	372600.625	6260.175	369.991	6770.674	339.575	0.758	0.607	0.369	0.482	0.575	0.925	0.075	0.918	0.620	3.66010401049081549E18	0.243	0.000	25040.701	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.141	0.467	27082.695	2.075	138.429	45.223
87	342	72.485	82.834	68.570	91.039	84.650	64.163	199411.414	4126.585	260.230	4463.891	248.492	0.875	0.796	0.634	0.758	0.766	0.924	0.076	0.955	0.661	2.63557082927689165E18	0.221	0.000	16506.340	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.328	0.753	17855.566	1.319	0.000	0.000
156	554	68.047	88.049	68.508	77.901	73.704	64.704	164981.144	3636.752	276.615	3900.737	229.827	0.773	0.874	0.763	0.878	0.597	0.932	0.068	0.831	0.681	2.63747518566876979E18	0.299	0.000	14547.007	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.137	0.879	15602.947	1.139	100.728	36.105
67	320	79.443	91.272	68.353	94.892	93.859	68.639	262517.761	4956.745	286.740	5148.412	266.265	0.870	0.837	0.701	0.731	0.758	0.963	0.037	0.929	0.764	3.78817505713099264E18	0.260	0.000	19826.980	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.388	0.720	20593.647	1.367	76.339	64.931
24	212	74.504	96.562	68.230	103.721	100.177	60.301	216543.684	4359.678	303.359	5160.911	272.533	0.772	0.718	0.516	0.602	0.595	0.845	0.155	0.898	0.616	3.79045380355271168E18	0.208	0.000	17438.713	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.520	0.658	20643.644	1.661	111.303	39.169
75	332	74.502	85.583	68.057	89.545	89.819	63.957	216525.040	4359.429	268.868	4617.189	250.067	0.871	0.832	0.692	0.712	0.758	0.944	0.056	0.930	0.715	3.64433757209448499E18	0.264	0.000	17437.715	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.316	0.760	18468.754	1.404	70.198	62.102
155	461	69.675	81.417	67.981	76.584	73.971	65.725	177104.926	3812.805	255.779	3974.451	225.897	0.856	0.910	0.828	0.889	0.732	0.959	0.041	0.883	0.732	3.66207042585059021E18	0.289	0.000	15251.218	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.127	0.888	15897.805	1.125	75.859	50.261
117	370	75.437	100.216	67.779	110.823	102.018	61.952	224778.005	4469.511	314.837	5309.539	281.307	0.753	0.681	0.463	0.607	0.567	0.842	0.158	0.894	0.595	2.63524916095573402E18	0.257	0.000	17878.043	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.635	0.612	21238.156	1.647	118.244	37.799
42	267	77.293	91.378	67.653	93.920	95.048	64.011	241776.793	4692.100	287.073	5086.607	262.787	0.846	0.823	0.677	0.673	0.715	0.922	0.078	0.915	0.738	2.63524915338894285E18	0.285	0.000	18768.398	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.388	0.720	20346.427	1.485	89.254	52.570
112	367	81.728	93.068	67.342	97.234	98.199	68.945	285834.407	5246.067	292.380	5512.600	273.811	0.878	0.841	0.706	0.702	0.771	0.952	0.048	0.936	0.801	2.63722394621478195E18	0.230	0.000	20984.268	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.444	0.693	22050.399	1.424	0.000	0.000
104	360	83.262	101.598	67.322	110.492	106.751	67.222	302226.022	5444.760	319.179	5819.738	289.337	0.820	0.754	0.568	0.630	0.672	0.936	0.064	0.907	0.732	3.79042246653179648E18	0.266	0.000	21779.040	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.641	0.609	23278.952	1.588	107.256	50.764
14	181	72.128	85.561	67.224	94.298	88.509	62.395	196473.293	4085.951	268.799	4454.162	251.455	0.843	0.765	0.585	0.705	0.711	0.917	0.083	0.935	0.645	2.65104700532783718E18	0.242	0.000	16343.804	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.403	0.713	17816.646	1.419	84.018	48.632
9	168	86.300	104.475	67.200	121.076	121.493	62.869	336536.389	5849.411	328.218	6433.233	308.970	0.826	0.713	0.508	0.517	0.682	0.909	0.091	0.941	0.719	2.63528049056115712E18	0.238	0.000	23397.645	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.802	0.555	25732.931	1.932	108.848	53.739
114	368	67.775	114.010	67.113	94.566	89.770	61.487	163005.285	3607.657	358.174	4731.534	254.362	0.594	0.717	0.514	0.685	0.353	0.762	0.238	0.710	0.568	3.8061499408720297E18	0.347	0.000	14430.629	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.409	0.710	18926.136	1.460	154.529	23.346
150	408	72.436	93.454	67.026	99.901	86.963	65.688	199005.051	4120.977	293.596	4523.173	262.002	0.775	0.725	0.526	0.755	0.601	0.911	0.089	0.892	0.615	3.64631236494195046E18	0.280	0.000	16483.909	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.490	0.671	18092.692	1.324	106.740	38.608
79	335	82.357	101.216	66.820	109.011	104.120	67.203	292482.821	5327.103	317.978	5746.431	287.060	0.814	0.755	0.571	0.645	0.662	0.927	0.073	0.903	0.731	3.93260751563244083E18	0.250	0.000	21308.411	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.631	0.613	22985.725	1.549	108.292	49.192
137	387	68.414	81.893	66.347	83.514	78.884	61.546	167660.073	3676.014	257.275	3895.881	231.676	0.835	0.819	0.671	0.780	0.698	0.944	0.056	0.900	0.663	2.63556581501574912E18	0.291	0.000	14704.057	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.259	0.794	15583.524	1.282	82.546	44.533
110	364	69.238	80.511	66.332	80.903	75.609	67.423	173790.763	3765.089	252.932	4055.375	237.135	0.860	0.856	0.732	0.892	0.740	0.928	0.072	0.938	0.702	2.79548436967180032E18	0.269	0.000	15060.358	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.220	0.820	16221.499	1.121	73.292	51.371
140	388	71.588	90.117	66.312	82.968	78.683	65.845	192097.054	4025.050	283.111	4273.927	237.426	0.794	0.863	0.744	0.837	0.631	0.942	0.058	0.839	0.732	3.64627263523528397E18	0.286	0.000	16100.200	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.251	0.799	17095.707	1.195	99.548	40.433
39	265	83.243	109.479	66.262	111.377	109.899	63.899	302023.072	5442.322	343.937	5779.352	287.091	0.760	0.747	0.559	0.581	0.578	0.942	0.058	0.835	0.737	2.63524922318295654E18	0.295	0.000	21769.287	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.681	0.595	23117.408	1.720	128.063	42.497
151	408	86.127	139.377	66.239	141.435	158.349	57.646	334516.344	5825.980	437.865	8049.737	358.580	0.618	0.609	0.371	0.364	0.382	0.724	0.276	0.819	0.622	2.63525321644557261E18	0.359	0.000	23303.920	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.135	0.468	32198.947	2.747	186.368	31.261
40	266	78.652	92.698	66.081	102.354	97.881	64.872	254758.658	4858.588	291.219	5109.743	268.601	0.848	0.768	0.590	0.663	0.720	0.951	0.049	0.922	0.718	3.6621056821660073E18	0.236	0.000	19434.351	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.549	0.646	20438.973	1.509	89.748	54.136
138	388	82.037	111.912	65.860	113.188	113.335	61.656	289088.806	5285.812	351.581	5948.989	294.148	0.733	0.725	0.525	0.544	0.537	0.889	0.111	0.837	0.709	3.66041181351845222E18	0.283	0.000	21143.246	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.719	0.582	23795.955	1.838	135.365	39.048
71	327	65.851	74.001	65.597	68.862	66.563	65.208	149513.074	3405.730	232.480	3534.128	211.976	0.890	0.956	0.914	0.980	0.792	0.964	0.036	0.912	0.754	2.63524963564818995E18	0.287	0.000	13622.921	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.050	0.953	14136.514	1.021	0.000	0.000
13	178	123.877	184.384	64.932	254.368	266.651	60.218	995349.219	12052.426	579.260	13438.563	556.851	0.672	0.487	0.237	0.226	0.451	0.897	0.103	0.961	0.730	2.63524985055230618E18	0.209	0.000	48209.704	Accept	Reject	Reject	Reject	Reject	Reject	Reject	3.917	0.255	53754.251	4.428	237.812	50.681
20	198	80.658	104.062	64.606	122.362	114.972	59.804	274748.298	5109.529	326.920	5899.219	300.656	0.775	0.659	0.435	0.520	0.601	0.866	0.134	0.920	0.646	2.63550040268480205E18	0.242	0.000	20438.114	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.894	0.528	23596.877	1.922	119.198	42.866
88	343	76.712	91.510	63.822	102.320	98.074	64.474	236368.106	4621.860	287.488	5000.991	272.968	0.838	0.750	0.562	0.657	0.703	0.924	0.076	0.949	0.708	2.63725473145039411E18	0.223	0.000	18487.439	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.603	0.624	20003.965	1.521	91.788	50.354
149	404	63.937	74.039	63.130	74.754	73.390	59.371	136855.494	3210.695	232.601	3517.563	218.880	0.864	0.855	0.732	0.809	0.746	0.913	0.087	0.941	0.680	2.63553557723985613E18	0.238	0.000	12842.778	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.184	0.845	14070.254	1.236	65.917	48.708
63	316	97.974	134.325	62.832	175.352	180.153	56.074	492412.076	7538.934	421.994	8196.016	398.022	0.729	0.559	0.312	0.311	0.532	0.920	0.080	0.943	0.684	3.78817120896009165E18	0.232	0.000	30155.735	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.791	0.358	32784.063	3.213	163.658	46.065
64	318	62.666	76.887	62.730	67.951	64.629	61.032	128852.813	3084.277	241.547	3271.548	205.431	0.815	0.922	0.851	0.944	0.664	0.943	0.057	0.850	0.724	3.78845221150744781E18	0.288	0.000	12337.108	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.083	0.923	13086.190	1.059	81.133	38.015
115	369	62.747	81.026	62.248	76.613	65.807	62.498	129352.253	3092.242	254.550	3399.902	216.962	0.774	0.819	0.671	0.950	0.600	0.910	0.090	0.852	0.648	3.66179279916509901E18	0.292	0.000	12368.967	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.231	0.813	13599.606	1.053	92.245	33.522
