Id	Img Id	Da	Dp	FWidth	FLength	ELength	EWidth	Volume	Area	Perimeter	CHull  Area	CHull Perimeter	Sphericity	Compactness	Roundness	Ellipse Ratio	Circularity	Solidity	Concavity	Convexity	Extent	hash	Transparency	Curvature	Surface Area	Filter0	Filter1	Filter2	Filter3	Filter4	Filter5	Filter6	L/W Ratio	W/L Aspect Ratio	CHull Surface Area	Ellipticity
 	 	µm	µm	µm	µm	µm	µm	µm³	µm²	µm	µm²	µm	 	 	 	 	 	 	 	 	 	 	 	 	µm²	 	 	 	 	 	 	 	 	 	µm²	 
795	193	71.567	81.439	53.020	99.998	100.353	52.355	191925.089	4022.647	255.848	4145.877	251.288	0.879	0.716	0.512	0.522	0.772	0.970	0.030	0.982	0.759	2.6532635606230768E18	0.186	0.000	16090.589	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.886	0.530	16583.506	1.917
307	155	71.473	86.314	50.612	101.967	101.490	50.722	191171.586	4012.112	271.163	4172.632	251.661	0.828	0.701	0.491	0.500	0.686	0.962	0.038	0.928	0.777	2.6352535440537206E18	0.252	0.000	16048.448	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.015	0.496	16690.530	2.001
339	158	71.144	80.594	62.807	89.233	85.888	62.307	188542.958	3975.249	253.195	4185.047	244.583	0.883	0.797	0.636	0.725	0.779	0.950	0.050	0.966	0.709	2.655837036305E18	0.218	0.000	15900.997	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.421	0.704	16740.190	1.378
25	115	71.122	77.801	58.888	84.328	85.760	59.999	188372.174	3972.848	244.418	4085.883	235.233	0.914	0.843	0.711	0.700	0.836	0.972	0.028	0.962	0.800	2.635249712976775E18	0.225	0.000	15891.394	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.432	0.698	16343.532	1.429
165	140	71.063	85.932	49.103	107.325	106.581	48.799	187902.693	3966.244	269.963	4095.253	258.228	0.827	0.662	0.438	0.458	0.684	0.968	0.032	0.957	0.753	2.7793292345534198E18	0.211	0.000	15864.978	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.186	0.458	16381.010	2.184
734	188	70.923	85.913	57.035	93.815	89.823	56.126	186789.474	3950.563	269.905	4114.891	238.980	0.826	0.756	0.572	0.625	0.681	0.960	0.040	0.885	0.738	2.6551684643986938E18	0.287	0.000	15802.253	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.645	0.608	16459.566	1.600
798	193	70.909	84.111	53.239	97.783	98.337	52.921	186681.884	3949.047	264.244	4104.080	249.105	0.843	0.725	0.526	0.538	0.711	0.962	0.038	0.943	0.759	2.6513379132795971E18	0.230	0.000	15796.186	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.837	0.544	16416.319	1.858
700	186	70.858	84.959	71.559	81.186	74.378	73.005	186279.612	3943.371	266.905	4134.996	246.618	0.834	0.873	0.762	0.982	0.696	0.954	0.046	0.924	0.679	3.8062208691681171E18	0.249	0.000	15773.484	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.135	0.881	16539.985	1.019
508	171	70.444	87.338	58.260	90.382	86.760	57.276	183032.793	3897.415	274.381	4089.069	235.615	0.807	0.779	0.607	0.660	0.651	0.953	0.047	0.859	0.740	3.644337006083417E18	0.286	0.000	15589.662	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.551	0.645	16356.274	1.515
490	169	70.246	74.602	66.704	77.264	73.865	67.643	181494.450	3875.547	234.369	3950.419	227.451	0.942	0.909	0.827	0.916	0.887	0.981	0.019	0.970	0.752	2.6510470053089248E18	0.225	0.000	15502.189	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.158	0.863	15801.676	1.092
364	159	70.149	95.287	50.291	101.523	101.159	48.854	180739.895	3864.798	299.352	4119.076	249.626	0.736	0.691	0.477	0.483	0.542	0.938	0.062	0.834	0.757	2.6532289353682544E18	0.314	0.000	15459.193	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.019	0.495	16476.305	2.071
764	190	70.124	80.704	58.113	86.552	86.795	58.544	180548.591	3862.070	253.538	4109.232	237.997	0.869	0.810	0.656	0.675	0.755	0.940	0.060	0.939	0.768	2.6535142492718458E18	0.258	0.000	15448.281	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.489	0.671	16436.929	1.483
1198	229	70.008	78.972	58.675	88.699	87.587	58.143	179652.538	3849.282	248.097	3957.019	239.818	0.886	0.789	0.623	0.664	0.786	0.973	0.027	0.967	0.740	2.635575314567056E18	0.198	0.000	15397.129	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.512	0.662	15828.075	1.506
151	138	69.713	80.299	57.129	91.783	89.989	54.931	177396.491	3816.988	252.267	3930.689	236.906	0.868	0.760	0.577	0.610	0.754	0.971	0.029	0.939	0.728	2.635253070533871E18	0.241	0.000	15267.952	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.607	0.622	15722.757	1.638
357	159	69.514	80.574	58.418	88.053	82.763	62.802	175879.136	3795.191	253.131	3990.650	244.769	0.863	0.789	0.623	0.759	0.744	0.951	0.049	0.967	0.738	2.6513032788001654E18	0.231	0.000	15180.765	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.507	0.663	15962.599	1.318
