Id	Img Id	Da	Dp	FWidth	FLength	ELength	EWidth	Volume	Area	Perimeter	CHull  Area	CHull Perimeter	Sphericity	Compactness	Roundness	Ellipse Ratio	Circularity	Solidity	Concavity	Convexity	Extent	hash	Transparency	Curvature	Surface Area	Filter0	Filter1	Filter2	Filter3	Filter4	Filter5	Filter6	L/W Ratio	W/L Aspect Ratio	CHull Surface Area	Ellipticity	Fiber Length	Fiber Width
 	 	µm	µm	µm	µm	µm	µm	µm³	µm²	µm	µm²	µm	 	 	 	 	 	 	 	 	 	 	 	 	µm²	 	 	 	 	 	 	 	 	 	µm²	 	µm	µm
84	217	15.162	16.720	15.077	16.803	16.166	14.218	1825.061	180.555	52.526	191.498	50.374	0.907	0.902	0.814	0.879	0.822	0.943	0.057	0.959	0.713	3.78849737030837402E18	0.387	0.000	722.219	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.114	0.897	765.991	1.137	0.000	0.000
72	200	14.785	16.744	15.033	16.509	16.137	13.644	1692.379	171.694	52.602	184.851	49.680	0.883	0.896	0.802	0.846	0.780	0.929	0.071	0.944	0.692	2.63550487821335757E18	0.411	0.000	686.777	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.098	0.911	739.404	1.183	0.000	0.000
64	196	15.636	16.697	14.960	17.114	16.169	15.139	2001.769	192.029	52.454	198.936	51.147	0.937	0.914	0.835	0.936	0.877	0.965	0.035	0.975	0.750	3.80908030732215501E18	0.391	0.000	768.116	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.144	0.874	795.746	1.068	0.000	0.000
93	253	14.577	17.752	14.949	16.852	15.339	14.035	1621.689	166.879	55.770	188.881	50.101	0.821	0.865	0.748	0.915	0.674	0.884	0.116	0.898	0.662	2.78190767029275034E18	0.420	0.000	667.517	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.127	0.887	755.524	1.093	0.000	0.000
34	145	14.279	16.489	14.534	16.229	14.654	14.104	1524.216	160.124	51.800	178.735	48.377	0.866	0.880	0.774	0.962	0.750	0.896	0.104	0.934	0.679	2.65330824030234163E18	0.388	0.000	640.494	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.117	0.896	714.940	1.039	0.000	0.000
73	203	14.497	17.201	14.390	16.619	14.994	14.112	1595.158	165.054	54.038	185.002	49.455	0.843	0.872	0.761	0.941	0.710	0.892	0.108	0.915	0.690	2.63758137465844019E18	0.390	0.000	660.217	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.155	0.866	740.007	1.063	0.000	0.000
14	109	14.375	19.281	14.157	18.444	16.036	13.005	1555.198	162.286	60.573	192.260	51.290	0.746	0.779	0.607	0.811	0.556	0.844	0.156	0.847	0.622	5.06927338537479987E18	0.400	0.000	649.144	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.303	0.768	769.040	1.233	21.250	7.637
138	376	14.408	15.935	14.125	16.089	15.350	13.556	1566.108	163.044	50.061	173.352	47.529	0.904	0.896	0.802	0.883	0.818	0.941	0.059	0.949	0.717	2.63528552577807053E18	0.392	0.000	652.177	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.139	0.878	693.407	1.132	0.000	0.000
105	271	13.986	16.159	14.101	15.637	14.135	13.861	1432.320	153.621	50.765	167.039	46.743	0.866	0.894	0.800	0.981	0.749	0.920	0.080	0.921	0.697	3.66239658169853491E18	0.383	0.000	614.484	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.109	0.902	668.156	1.020	0.000	0.000
163	425	14.785	15.942	14.078	16.659	15.954	13.748	1692.103	171.676	50.083	180.840	48.784	0.927	0.887	0.788	0.862	0.860	0.949	0.051	0.974	0.732	2.63557587402486528E18	0.400	0.000	686.702	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.183	0.845	723.360	1.160	0.000	0.000
174	485	14.288	15.540	14.045	15.790	14.764	13.905	1527.403	160.347	48.820	168.926	46.973	0.919	0.905	0.819	0.942	0.845	0.949	0.051	0.962	0.723	2.63528999346869811E18	0.386	0.000	641.387	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.124	0.889	675.703	1.062	0.000	0.000
49	174	13.943	15.669	13.941	15.608	14.524	13.483	1419.273	152.687	49.227	165.084	46.825	0.890	0.893	0.798	0.928	0.792	0.925	0.075	0.951	0.702	3.64666868620613632E18	0.368	0.000	610.747	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.120	0.893	660.338	1.077	0.000	0.000
166	438	13.725	16.152	13.902	16.089	14.506	13.167	1353.833	147.957	50.744	165.098	46.951	0.850	0.853	0.728	0.908	0.722	0.896	0.104	0.925	0.662	2.7820088422930135E18	0.399	0.000	591.826	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.157	0.864	660.390	1.102	0.000	0.000
127	331	13.551	15.891	13.891	15.546	14.002	13.207	1303.028	144.231	49.922	161.951	46.451	0.853	0.872	0.760	0.943	0.727	0.891	0.109	0.930	0.668	3.79103504517741824E18	0.399	0.000	576.926	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.119	0.894	647.806	1.060	0.000	0.000
159	422	13.066	16.205	13.765	15.028	14.010	12.363	1168.089	134.094	50.909	155.498	45.574	0.806	0.869	0.756	0.882	0.650	0.862	0.138	0.895	0.648	3.77075565044717158E18	0.404	0.000	536.375	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.092	0.916	621.991	1.133	14.041	9.550
30	135	13.832	15.659	13.664	15.931	14.523	13.225	1385.564	150.259	49.195	163.376	46.825	0.883	0.868	0.754	0.911	0.780	0.920	0.080	0.952	0.690	2.63525473933455718E18	0.401	0.000	601.038	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.166	0.858	653.504	1.098	0.000	0.000
142	381	12.921	15.967	13.662	15.719	13.577	12.656	1129.609	131.132	50.163	155.912	46.081	0.809	0.822	0.676	0.932	0.655	0.841	0.159	0.919	0.611	3.93715575962550272E18	0.425	0.000	524.529	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.151	0.869	623.649	1.073	0.000	0.000
114	287	14.950	15.818	13.654	17.064	16.615	13.453	1749.530	175.538	49.694	181.811	48.895	0.945	0.876	0.768	0.810	0.893	0.965	0.035	0.984	0.753	2.78225952262035456E18	0.355	0.000	702.153	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.250	0.800	727.244	1.235	0.000	0.000
16	111	13.320	16.109	13.633	15.572	13.617	13.274	1237.418	139.348	50.607	156.697	45.596	0.827	0.855	0.732	0.975	0.684	0.889	0.111	0.901	0.656	2.63588647745299251E18	0.422	0.000	557.393	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.142	0.875	626.790	1.026	0.000	0.000
129	348	14.103	18.521	13.441	18.717	15.028	13.132	1468.672	156.209	58.185	183.981	50.538	0.761	0.753	0.568	0.874	0.580	0.849	0.151	0.869	0.621	2.65365630458654976E18	0.395	0.000	624.838	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.393	0.718	735.925	1.144	19.824	7.880
173	459	13.822	16.403	13.351	15.986	15.499	12.400	1382.739	150.055	51.531	168.023	47.224	0.843	0.865	0.748	0.800	0.710	0.893	0.107	0.916	0.703	2.78200889500863283E18	0.385	0.000	600.221	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.197	0.835	672.094	1.250	0.000	0.000
95	256	12.354	18.938	13.315	16.857	13.335	11.827	987.314	119.875	59.496	162.750	47.422	0.652	0.733	0.537	0.887	0.426	0.737	0.263	0.797	0.534	2.94157429890657894E18	0.435	0.000	479.499	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.266	0.790	650.999	1.127	23.361	5.131
15	110	12.452	16.462	13.306	15.816	13.241	11.896	1010.940	121.780	51.717	150.881	45.204	0.756	0.787	0.620	0.898	0.572	0.807	0.193	0.874	0.579	2.67382568387526246E18	0.418	0.000	487.118	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.189	0.841	603.526	1.113	17.167	7.094
27	130	13.129	14.452	13.298	14.867	13.791	12.677	1185.034	135.387	45.402	142.295	44.326	0.908	0.883	0.780	0.919	0.825	0.951	0.049	0.976	0.685	2.77944476305742182E18	0.434	0.000	541.549	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.118	0.894	569.179	1.088	0.000	0.000
58	187	13.062	17.135	13.298	17.354	13.385	12.997	1166.942	134.006	53.831	160.254	47.085	0.762	0.753	0.567	0.971	0.581	0.836	0.164	0.875	0.581	5.06945088793397965E18	0.417	0.000	536.023	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.305	0.766	641.018	1.030	20.321	6.594
69	198	13.244	16.114	13.221	15.676	14.709	12.150	1216.208	137.751	50.624	155.978	45.886	0.822	0.845	0.714	0.826	0.675	0.883	0.117	0.906	0.665	2.78194739659275827E18	0.431	0.000	551.006	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.186	0.843	623.912	1.211	0.000	0.000
111	279	13.616	15.176	13.148	15.598	14.059	13.432	1321.738	145.609	47.678	156.711	46.051	0.897	0.873	0.762	0.955	0.805	0.929	0.071	0.966	0.710	3.95548254750005658E18	0.412	0.000	582.435	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.186	0.843	626.845	1.047	0.000	0.000
103	267	12.512	19.690	12.929	15.769	15.204	11.124	1025.597	122.954	61.857	163.017	46.774	0.635	0.793	0.630	0.732	0.404	0.754	0.246	0.756	0.603	5.07423053477544755E18	0.443	0.000	491.815	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.220	0.820	652.070	1.367	26.243	4.685
61	188	13.000	14.347	12.902	14.353	13.568	12.656	1150.285	132.728	45.072	141.318	43.638	0.906	0.906	0.820	0.933	0.821	0.939	0.061	0.968	0.717	2.67413795565125581E18	0.405	0.000	530.910	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.112	0.899	565.270	1.072	0.000	0.000
121	299	12.620	15.606	12.749	14.658	13.351	12.086	1052.439	125.090	49.029	145.656	44.089	0.809	0.861	0.741	0.905	0.654	0.859	0.141	0.899	0.669	5.06748399882151117E18	0.407	0.000	500.359	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.150	0.870	582.623	1.105	13.277	9.422
117	298	13.217	16.186	12.702	15.650	14.204	12.418	1209.054	137.211	50.849	155.220	45.960	0.817	0.845	0.713	0.874	0.667	0.884	0.116	0.904	0.690	3.81108148626460211E18	0.390	0.000	548.843	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.232	0.812	620.881	1.144	0.000	0.000
74	203	13.116	14.262	12.604	15.097	13.323	12.972	1181.504	135.118	44.806	143.556	43.786	0.920	0.869	0.755	0.974	0.846	0.941	0.059	0.977	0.710	3.79078435664373299E18	0.422	0.000	540.473	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.198	0.835	574.224	1.027	0.000	0.000
70	198	13.884	15.417	12.522	16.354	15.368	12.587	1401.442	151.405	48.435	158.806	46.371	0.901	0.849	0.721	0.819	0.811	0.953	0.047	0.957	0.739	2.63529384191062374E18	0.426	0.000	605.621	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.306	0.766	635.225	1.221	0.000	0.000
171	454	12.261	13.285	12.337	13.365	12.740	11.849	965.118	118.071	41.736	124.536	40.173	0.923	0.917	0.842	0.930	0.852	0.948	0.052	0.963	0.716	2.63557587430823987E18	0.386	0.000	472.285	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.083	0.923	498.145	1.075	0.000	0.000
123	302	11.661	16.046	12.333	14.536	12.560	11.137	830.235	106.797	50.410	135.585	42.724	0.727	0.802	0.644	0.887	0.528	0.788	0.212	0.848	0.596	2.65362160891792998E18	0.411	0.000	427.187	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.179	0.848	542.340	1.128	17.854	5.982
147	390	12.693	13.679	12.282	14.319	13.277	12.128	1070.802	126.541	42.975	132.056	41.613	0.928	0.886	0.786	0.913	0.861	0.958	0.042	0.968	0.720	3.66243177479666893E18	0.375	0.000	506.163	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.166	0.858	528.222	1.095	0.000	0.000
37	150	12.746	13.830	12.271	14.025	13.297	12.304	1084.141	127.589	43.450	134.904	42.195	0.922	0.909	0.826	0.925	0.849	0.946	0.054	0.971	0.741	2.65615441230429798E18	0.393	0.000	510.358	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.143	0.875	539.617	1.081	0.000	0.000
160	422	11.427	15.005	12.234	14.096	11.997	11.339	781.321	102.560	47.138	123.801	41.398	0.762	0.811	0.657	0.945	0.580	0.828	0.172	0.878	0.595	2.63751052595401984E18	0.448	0.000	410.239	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.152	0.868	495.203	1.058	15.009	6.833
86	222	12.578	14.003	12.225	14.753	13.672	11.676	1042.006	124.262	43.991	134.064	42.249	0.898	0.853	0.727	0.854	0.807	0.927	0.073	0.960	0.689	2.65559578189469338E18	0.407	0.000	497.047	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.207	0.829	536.255	1.171	0.000	0.000
63	191	12.661	15.139	12.194	15.344	13.896	11.689	1062.694	125.901	47.559	141.542	43.891	0.836	0.825	0.681	0.841	0.699	0.889	0.111	0.923	0.673	3.6620794316180311E18	0.413	0.000	503.604	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.258	0.795	566.168	1.189	0.000	0.000
115	290	13.699	16.364	12.093	18.931	17.471	10.847	1346.188	147.399	51.408	162.248	48.219	0.837	0.724	0.524	0.621	0.701	0.908	0.092	0.938	0.644	2.65591195161457101E18	0.397	0.000	589.596	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.565	0.639	648.994	1.611	0.000	0.000
26	128	12.383	13.251	12.092	14.161	13.125	11.672	994.175	120.429	41.628	126.521	40.669	0.935	0.874	0.765	0.889	0.873	0.952	0.048	0.977	0.703	2.65362551933474406E18	0.396	0.000	481.718	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.171	0.854	506.086	1.125	0.000	0.000
144	384	12.043	13.772	12.049	14.020	12.776	11.479	914.562	113.911	43.265	124.790	40.906	0.874	0.859	0.738	0.898	0.765	0.913	0.087	0.945	0.674	2.65365679327333222E18	0.405	0.000	455.645	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.164	0.859	499.160	1.113	0.000	0.000
17	112	11.694	14.750	12.015	13.198	11.915	11.422	837.299	107.402	46.340	119.620	39.852	0.793	0.886	0.785	0.959	0.629	0.898	0.102	0.860	0.677	2.63560665404204595E18	0.415	0.000	429.607	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.098	0.910	478.481	1.043	13.671	7.856
118	299	11.824	14.554	11.978	14.914	13.925	10.108	865.513	109.801	45.723	127.073	41.899	0.812	0.793	0.629	0.726	0.660	0.864	0.136	0.916	0.615	2.81804637552689152E18	0.421	0.000	439.204	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.245	0.803	508.291	1.378	0.000	0.000
82	216	12.127	14.342	11.798	14.421	12.667	11.788	933.834	115.506	45.056	126.831	41.723	0.846	0.841	0.707	0.931	0.715	0.911	0.089	0.926	0.679	2.63529438307827661E18	0.414	0.000	462.023	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.222	0.818	507.325	1.075	0.000	0.000
83	216	11.341	13.784	11.761	14.032	11.550	11.256	763.803	101.021	43.304	117.517	39.860	0.823	0.808	0.653	0.975	0.677	0.860	0.140	0.920	0.612	2.77997645546357504E18	0.406	0.000	404.084	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.193	0.838	470.068	1.026	0.000	0.000
20	114	12.573	14.044	11.747	14.639	13.627	11.741	1040.624	124.152	44.119	134.199	42.738	0.895	0.859	0.738	0.862	0.802	0.925	0.075	0.969	0.722	2.6561587425855401E18	0.422	0.000	496.608	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.246	0.802	536.795	1.161	0.000	0.000
125	312	12.552	14.210	11.729	15.398	13.639	11.628	1035.421	123.738	44.643	132.969	42.577	0.883	0.815	0.664	0.853	0.780	0.931	0.069	0.954	0.685	3.82681323003448115E18	0.423	0.000	494.951	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.313	0.762	531.875	1.173	0.000	0.000
24	125	11.017	15.200	11.636	14.202	12.066	10.184	700.109	95.324	47.752	122.954	41.044	0.725	0.776	0.602	0.844	0.525	0.775	0.225	0.860	0.577	5.08522667298911027E18	0.421	1.446	381.295	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.221	0.819	491.815	1.185	18.808	5.068
157	414	10.358	15.018	11.564	13.401	12.080	8.986	581.951	84.272	47.182	111.902	39.398	0.690	0.773	0.597	0.744	0.476	0.753	0.247	0.835	0.544	3.8273772643462359E18	0.426	0.000	337.087	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.159	0.863	447.607	1.344	19.202	4.389
41	153	12.271	14.573	11.525	15.069	13.761	11.106	967.454	118.262	45.784	132.270	42.588	0.842	0.814	0.663	0.807	0.709	0.894	0.106	0.930	0.681	2.79802652031873485E18	0.409	0.000	473.047	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.308	0.765	529.081	1.239	0.000	0.000
