Id,Img Id,Da,Dp,FWidth,FLength,ELength,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Transparency,Curvature,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Aspect Ratio,CHull Surface Area,Ellipticity,Fiber Length,Fiber Width,Flow,Flow Class
1330,148,72.777,89.761,56.693,97.969,97.636,55.094,201823.959,4159.802,281.992,4415.798,253.292,0.811,0.743,0.552,0.564,0.657,0.942,0.058,0.898,0.749,3790142151064390144,0.286,0,16639.207,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.728,0.579,17663.192,1.772,96.101,43.286,0.0,0
5024,235,61.713,73.865,56.672,80.243,73.981,53.724,123066.002,2991.228,232.053,3319.719,213.896,0.835,0.769,0.591,0.726,0.698,0.901,0.099,0.922,0.658,3646030254040520192,0.26,0,11964.913,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.416,0.706,13278.876,1.377,74.22,40.302,0.0,0
5156,236,58.773,62.9,56.647,68.081,62.369,55.819,106301.881,2713.01,197.607,2801.481,191.94,0.934,0.863,0.745,0.895,0.873,0.968,0.032,0.971,0.703,2635249222241070080,0.253,0,10852.041,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.202,0.832,11205.926,1.117,0,0,0.0,0
5457,245,64.668,82.559,56.611,87.444,85.864,51.329,141598.646,3284.456,259.368,3662.554,229.061,0.783,0.74,0.547,0.598,0.614,0.897,0.103,0.883,0.663,2779615649799669760,0.292,0,13137.826,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.545,0.647,14650.214,1.673,92.691,35.434,0.0,0
4254,220,73.538,88.378,56.611,96.756,99.781,56.41,208227.517,4247.332,277.648,4545.338,259.702,0.832,0.76,0.578,0.565,0.692,0.934,0.066,0.935,0.775,2635531179195740160,0.258,0,16989.328,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.709,0.585,18181.35,1.769,90.124,47.127,0.0,0
8655,322,60.516,71.304,56.463,70.625,67.549,54.521,116040.347,2876.273,224.008,3028.271,198.758,0.849,0.857,0.734,0.807,0.72,0.95,0.05,0.887,0.721,2779118601709170176,0.296,0,11505.093,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.251,0.799,12113.082,1.239,67.646,42.519,0.0,0
308,126,60.291,74.368,56.46,84.863,75.465,51.721,114749.235,2854.899,233.634,3186.969,217.483,0.811,0.71,0.505,0.685,0.657,0.896,0.104,0.931,0.596,3788487317325949952,0.285,0,11419.594,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.503,0.665,12747.874,1.459,79.218,36.038,0.0,0
4141,215,63.357,78.831,56.417,76.638,74.029,54.715,133162.906,3152.678,247.653,3341.595,212.156,0.804,0.827,0.683,0.739,0.646,0.943,0.057,0.857,0.729,3790423016155480064,0.289,0,12610.713,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.358,0.736,13366.381,1.353,85.353,36.937,0.0,0
6709,276,62.447,74.508,56.334,80.855,75.954,52.101,127507.97,3062.779,234.074,3230.368,211.203,0.838,0.772,0.597,0.686,0.702,0.948,0.052,0.902,0.672,2779650284434890240,0.286,0,12251.117,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.435,0.697,12921.473,1.458,73.922,41.432,0.0,0
5781,248,62.251,77.022,56.297,83.267,75.74,52.94,126307.232,3043.521,241.971,3249.807,214.897,0.808,0.748,0.559,0.699,0.653,0.937,0.063,0.888,0.649,2761350432617739776,0.294,0,12174.083,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.479,0.676,12999.227,1.431,82.664,36.818,0.0,0
9696,356,65.786,73.4,56.287,82.363,78.292,56.346,149073.711,3399.055,230.593,3539.168,221.364,0.896,0.799,0.638,0.72,0.803,0.96,0.04,0.96,0.733,3806470998248229888,0.254,0,13596.218,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.463,0.683,14156.673,1.389,0,0,0.0,0
9693,356,69.108,87.767,56.213,108.662,107.246,49.371,172814.421,3750.975,275.728,4312.17,263.777,0.787,0.636,0.404,0.46,0.62,0.87,0.13,0.957,0.614,2637791939708499968,0.193,0,15003.898,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.933,0.517,17248.681,2.172,98.909,37.924,0.0,0
